0 0 45718 46377 45770 46391 0 852 926 1588 136513 137134 120202 120869 69458 69956 69647 70340 205869 206435 211242 211899 157831 158521 154344 155148 360722 361220 364137 364669 272899 273470 266131 266568 560289 560787 555186 555483 428356 428610 422889 423172 774592 775036 779256 779563 
1 32 46442 47412 46444 47405 911 1724 1640 2319 137189 137912 120924 121653 70005 70832 70391 71113 206484 207194 211958 212624 158571 159241 155198 155902 361283 362017 364717 365223 273531 274155 266613 267410 560837 561626 555533 556491 428654 429395 423216 423723 775081 775502 779609 780258 
2 64 47463 48123 47467 48118 1775 2507 2370 3061 137984 138652 121704 122421 70887 71536 71164 71873 207243 207772 212669 213135 159287 159696 155949 156497 362066 362451 365271 366047 274210 274681 267459 268274 561677 561943 556535 556808 429441 429688 423767 424144 775546 775901 780302 780856 
3 96 48181 49025 48171 48912 2554 3292 3124 3791 138705 139472 122471 123174 71591 72309 71932 72650 207827 208549 213191 213919 159748 160366 156542 157269 362515 363194 366095 366805 274729 275285 268319 268843 561994 562706 556860 557565 429732 430264 424190 424693 775945 776369 780901 781431 
4 128 49119 49725 48994 49669 3384 3979 3886 4516 139567 140280 123266 123803 72418 73046 72732 73384 208640 209230 214019 214604 160454 161131 157364 157799 363274 363799 366906 367415 275373 275933 268918 269560 562794 563101 557655 558153 430337 430589 424767 425266 776442 777133 781508 781896 
5 160 49785 50519 49737 50473 4032 4746 4572 5248 140350 141280 123858 124723 73108 73801 73438 74291 209281 210098 214651 215432 161186 161955 157863 158569 363845 364620 367467 368172 275981 276731 269606 270309 563152 563654 558201 558898 430633 431270 425310 425818 777177 777601 781940 782563 
6 192 50589 51298 50524 51168 4799 5322 5300 5926 141332 141640 124778 125423 73851 74394 74340 75008 210152 210765 215496 216177 161999 162626 158615 159281 364665 365194 368226 368921 276792 277511 270355 270718 563699 564397 558947 559475 431315 431680 425862 426298 777645 778034 782608 783024 
7 224 51346 52083 51221 51983 5383 6096 5971 6663 141708 142481 125471 126175 74442 75151 75056 75752 210815 211520 216245 216989 162680 163196 159332 160032 365241 365951 368976 369664 277589 278172 270765 271474 564444 564956 559522 560233 431724 432238 426343 426860 778080 778503 783069 783582 
8 256 52174 52632 52076 52543 6197 6688 6761 7462 142563 143106 126282 126921 75233 75764 75834 76793 211623 211981 217084 217692 163300 163900 160113 160792 366047 366530 369748 370390 278299 278942 271568 272099 565029 565288 560331 560790 432311 432746 426933 427418 778577 779096 783655 784339 
9 288 52677 53409 52589 53297 6747 7462 7515 8387 143168 144055 126970 127672 75818 76536 76849 77628 212029 212803 217738 218456 163947 164666 160845 161653 366581 367403 370438 371045 279008 279709 272145 272702 565338 565852 560842 561629 432791 433347 427462 427964 779141 779563 784384 784903 
10 320 53463 54060 53348 53891 7509 8388 8439 9084 144104 144605 127718 128348 76581 77285 77677 78289 212855 213373 218516 219224 164710 165373 161698 162131 367464 368171 371089 371520 279757 280241 272748 273284 565897 566452 561673 561945 433391 434002 428008 428554 779607 780259 784949 785192 
11 352 54116 54948 53963 54687 8435 9143 9136 9820 144663 145633 128411 129161 77344 78063 78338 79031 213427 214126 219281 220177 165428 165976 162192 163098 368221 368918 371569 372244 280329 280930 273328 274045 566498 567008 562000 562708 434049 434556 428598 429113 780304 780855 785236 785900 
12 384 55046 55701 54781 55579 9229 9832 9921 10635 145752 146419 129242 129906 78167 78857 79137 79997 214225 214755 220266 221016 166077 166768 163225 163898 369015 369661 372326 372860 281070 281714 274119 274632 567083 567914 562794 563108 434629 435282 429186 429585 780931 781429 785976 786460 
13 416 55755 56464 55631 56337 9886 10620 10684 11352 146481 147189 129958 130697 78927 79626 80047 80744 214804 215731 221063 221697 166813 167388 163942 164643 369706 370213 372917 373617 281797 282366 274695 275215 567960 568465 563156 563871 435327 435835 429629 430130 781473 781894 786504 787026 
14 448 56520 57110 56381 57089 10665 11188 11404 12010 147245 147886 130743 131424 79672 80264 80788 81509 215776 216313 221756 222120 167445 168222 164688 165375 370269 370941 373668 374320 282437 283016 275264 275859 568509 568842 563916 564439 435880 436306 430174 430562 781939 782560 787070 787500 
15 480 57167 57963 57141 57959 11239 11983 12060 12749 147938 148649 131478 132187 80312 81027 81565 82290 216368 217308 222174 222896 168274 168970 165437 166154 370994 371519 374367 375050 283069 283616 275904 276426 568893 569433 564483 565199 436350 436851 430606 431108 782605 783023 787545 788231 
16 512 58056 58443 58051 58717 12093 12758 12835 13617 148741 149483 132278 132860 81101 81580 82396 83082 217414 218115 222972 223622 169053 169574 166244 166939 371608 372247 375137 375774 283709 284479 276526 277051 569524 570138 565294 565708 436924 437449 431181 431677 783096 783583 788308 788572 
17 544 58504 59235 58777 59584 12812 13616 13675 14415 149534 150248 132919 133649 81637 82351 83131 83865 218171 218897 223675 224351 169626 170429 166991 167687 372301 372848 375828 376481 284525 285172 277114 277703 570184 570692 565755 566450 437493 437999 431722 432215 783628 784049 788616 789286 
18 576 59289 59935 59630 60146 13670 14416 14464 15275 150309 151068 133701 134255 82396 83076 83914 84509 218941 219654 224396 224838 170485 171213 167731 168358 372896 373598 376525 376947 285216 285896 277794 278525 570738 571370 566496 567007 438043 438534 432259 432745 784093 784350 789333 789582 
19 608 59998 60986 60204 61004 14479 15279 15327 16150 151130 152058 134301 135027 83124 83828 84565 85261 219700 220497 224887 225585 171257 171766 168406 169204 373646 374315 376998 377728 285945 286723 278572 279193 571418 572115 567052 567912 438583 439245 432789 433288 784394 784905 789629 790163 
20 640 61070 61817 61121 61827 15378 16163 16239 16957 152154 152825 135132 135585 83910 84513 85354 85939 220591 221299 225672 226324 171860 172559 169305 169992 374392 375066 377831 378409 286805 287561 279323 279932 572207 572936 568000 568687 439324 439838 433361 434001 784978 785898 790256 790516 
21 672 61887 62620 61894 62612 16210 16939 17015 17674 152879 153769 135640 136359 84565 85263 85992 86709 221345 222070 226370 227043 172607 173324 170036 170752 375118 375773 378457 379184 287611 288136 279988 280511 572983 573770 568733 569427 439884 440660 434046 434550 785942 786457 790563 791122 
22 704 62678 63368 62664 63371 17007 17679 17739 18461 153828 154641 136413 137122 85309 85933 86753 87195 222138 222883 227091 227594 173370 173801 170796 171421 375825 376644 379235 379746 288180 288806 280555 281259 573815 574483 569471 569737 440708 441229 434594 435031 786502 786934 791168 791425 
23 736 63418 64140 63434 64367 17737 18456 18512 19245 154693 155425 137177 137925 85980 86710 87260 87960 222927 223622 227646 228463 173849 174353 171465 172350 376696 377328 379799 380380 288851 289442 281307 282036 574529 575041 569790 570637 441273 441777 435076 435574 786979 787392 791473 792010 
24 768 64239 64772 64458 65150 18555 19247 19354 20065 155516 156233 138013 138647 86793 87200 88055 88697 223709 224388 228574 229312 174439 175251 172425 172905 377413 377944 380474 381082 289527 290283 282132 282769 575129 575650 570712 571367 441850 442475 435647 436303 787465 787720 792086 792445 
25 800 64837 65565 65212 66090 19298 20052 20117 20785 156293 157011 138707 139470 87264 87971 88744 89477 224438 225143 229365 230173 175304 175815 172957 173656 378000 378647 381129 381903 290345 290871 282853 283605 575695 576298 571413 572114 442520 443023 436347 436852 787764 788234 792492 793022 
26 832 65615 66108 66142 66977 20121 20797 20847 21349 157063 157762 139520 140192 88019 88695 89524 90122 225195 225673 230217 231017 175859 176462 173703 174312 378692 379241 381949 382623 290915 291535 283674 284486 576344 577210 572158 572930 443067 443466 436897 437446 788278 788538 793067 793460 
27 864 66166 66971 67028 67734 20846 21580 21396 22079 157807 158512 140244 141011 88740 89475 90187 90885 225731 226449 231074 231881 176513 177170 174360 175073 379286 379932 382667 383330 291579 292159 284538 285173 577255 577760 572977 573666 443510 444122 437491 437990 788582 789282 793504 794046 
28 896 67079 67739 67832 68530 21677 22308 22178 22708 158607 159282 141119 141626 89571 90268 90962 91634 226544 227066 231959 232555 177263 177961 175146 175710 380018 380621 383419 383846 292235 292658 285254 286040 577833 578096 573739 574036 444201 444800 438065 438532 789359 789615 794122 794532 
29 928 67788 68506 68588 69342 22361 23121 22767 23441 159339 160139 141692 142477 90316 91044 91679 92444 227122 227850 232618 233310 178013 178593 175756 176459 380687 381386 383905 384620 292708 293373 286086 286733 578143 578688 574082 574834 444847 445381 438576 439242 789659 790346 794577 795093 
30 960 68551 69169 69398 69953 23167 23702 23486 24128 160185 160796 142527 143102 91095 91803 92496 93361 227914 228478 233359 234081 178637 179540 176508 177166 381435 382132 384670 385290 293418 293841 286779 287469 578734 579425 574885 575558 445425 446107 439287 439772 790390 790651 795137 795383 
31 992 69227 69944 70010 70831 23752 24455 24190 24922 160848 161645 143152 143867 91850 92569 93406 94062 228526 229318 234147 234861 179586 180260 177212 177888 382188 382895 385338 386034 293886 294381 287514 288046 579472 580002 575605 576295 446151 446665 439817 440656 790695 791385 795427 795939 
32 1024 70050 70841 70945 71854 24554 24961 25023 25712 161751 162619 143960 144602 92657 93562 94158 94851 229408 230175 234948 235602 180358 181039 177965 178586 382984 383625 386112 386424 294466 295122 288119 288800 580080 580740 576388 577215 446738 446989 440732 441366 791462 791729 796012 796427 
