0 0 10226 10825 11957 12531 0 413 99 422 28131 28938 27369 27977 17702 17951 9410 10079 57090 57828 51929 52395 51933 52394 53226 53907 
1 32 10883 11584 12575 13279 457 1266 475 1267 28983 29668 28021 28712 18004 18716 10126 10823 57879 58559 52443 53168 52441 53166 53954 54636 
2 64 11628 12254 13323 13867 1310 1606 1312 1795 29712 30089 28757 29081 18763 19235 10867 11494 58608 58861 53212 53905 53210 53470 54683 54941 
3 96 12304 13004 13915 14852 1656 2373 1847 2524 30134 30819 29128 30052 19286 19811 11538 12238 58905 59632 53950 54614 53515 54201 54985 55404 
4 128 13093 13855 14926 15605 2463 3074 2616 3085 30900 31554 30128 30795 19884 20485 12327 13028 59708 60535 54688 54944 54276 54665 55479 56137 
5 160 13907 14849 15656 16542 3120 3980 3131 3984 31600 32266 30840 31552 20529 21046 13074 13851 60582 61303 54988 55667 54712 55395 56188 56904 
6 192 14895 15167 16586 16842 4024 4526 4039 4535 32310 32854 31596 32267 21091 21855 13895 14848 61350 61631 55711 56145 55443 56132 56956 57824 
7 224 15217 15993 16893 17643 4572 5292 4582 5242 32900 33586 32312 32993 21903 22729 14893 15604 61677 62490 56189 56902 56181 56899 57873 58558 
8 256 16101 16571 17740 18442 5399 5776 5332 5606 33660 34350 33074 33771 22812 23516 15681 16543 62569 62823 56982 57828 56978 57826 58635 58895 
9 288 16616 17626 18487 19215 5833 6694 5659 6344 34395 35041 33816 34495 23563 24297 16588 17286 62867 63578 57881 58767 57875 58557 58942 59774 
10 320 17672 17951 19259 19731 6739 7129 6388 6761 35085 35600 34539 35098 24344 24582 17330 17663 63624 63892 58812 59331 58603 58858 59819 60537 
11 352 18002 18735 19781 20490 7179 7883 6806 7481 35646 36340 35144 35821 24629 25405 17710 18406 63942 64623 59376 60008 58902 59631 60586 61304 
12 384 18824 19476 20579 21130 7965 8362 7600 7946 36415 37076 35894 36628 25486 26170 18484 18737 64699 65372 60081 60542 59707 60534 61381 61639 
13 416 19521 20276 21182 21889 8412 9157 8000 8857 37121 37768 36674 37362 26217 27021 18782 19463 65418 66127 60592 61305 60581 61302 61683 62492 
14 448 20321 21017 21940 22731 9201 9478 8901 9372 37815 38153 37406 37828 27068 27760 19509 20275 66172 66423 61354 61633 61347 61630 62544 62802 
15 480 21071 21855 22777 23515 9535 10359 9419 10085 38200 38964 37874 38564 27804 28312 20319 21017 66468 67290 61679 62492 61675 62489 62847 63110 
16 512 21939 22732 23606 24301 10449 10865 10181 10827 39048 39696 38640 39331 28392 29076 21098 21855 67371 68045 62574 62829 62565 62821 63190 63889 
17 544 22781 23513 24349 25238 10918 11625 10871 11566 39740 40434 39382 40074 29121 29858 21899 22728 68093 68775 62873 63580 62865 63577 63938 64622 
18 576 23568 24298 25282 25571 11670 12250 11610 12240 40478 40821 40137 40814 29902 30432 22773 23514 68819 69082 63626 63893 63622 63891 64668 64930 
19 608 24345 25059 25619 26326 12295 13020 12286 12944 40872 41554 40862 41554 30486 31186 23559 24296 69132 70005 63944 64625 63940 64625 64975 65662 
20 640 25132 25428 26413 27031 13109 13854 13019 13577 41637 41905 41636 41887 31277 31952 24385 25239 70083 70761 64705 65375 64705 65374 65738 66411 
21 672 25489 26193 27075 27965 13898 14847 13623 14290 41955 42832 41936 42628 32005 32652 25284 25973 70808 71488 65422 66130 65420 66128 66457 67288 
22 704 26237 27020 28009 28316 14892 15166 14341 14901 42876 43209 42672 43205 32701 33385 26017 26416 71532 71895 66181 66442 66174 66426 67335 67594 
23 736 27065 27765 28368 29076 15211 15918 14946 15609 43271 43953 43260 43949 33439 33954 26460 27141 71945 72655 66486 67294 66470 67291 67640 68330 
24 768 27838 28314 29169 30059 15997 16570 15702 16547 44047 44706 44038 44706 34038 34514 27223 27970 72733 73409 67377 68046 67371 68043 68404 69079 
25 800 28358 29066 30103 30791 16627 17627 16593 17290 44753 45458 44755 45457 34558 35099 28016 28715 73456 74140 68097 68998 68089 68767 69125 70004 
26 832 29112 29672 30835 31259 17673 17938 17334 17668 45505 45829 45503 45831 35146 35822 28759 29079 74185 74446 69044 69298 68812 69082 70053 70437 
27 864 29716 30437 31303 32001 17993 18711 17714 18441 45877 46573 45883 46574 35867 36627 29140 29860 74493 75176 69342 70011 69127 70003 70483 71146 
28 896 30522 31188 32074 32853 18785 19464 18518 18773 46656 47283 46660 47283 36706 37394 29937 30443 75252 75937 70092 70765 70079 70760 71223 71894 
29 928 31235 31950 32898 33585 19509 20273 18821 19719 47329 48138 47332 48140 37439 37965 30487 31187 75985 76680 70816 71714 70806 71477 71943 72655 
30 960 32004 32653 33629 34100 20320 21019 19763 20289 48182 48471 48186 48472 38009 38561 31241 31951 76726 76979 71759 72012 71522 71894 72704 72963 
31 992 32700 33383 34151 34877 21075 21738 20336 21037 48523 49231 48522 49230 38605 39117 32002 32653 77023 77723 72056 72726 71940 72653 73007 73670 
32 1024 33468 34096 34957 35599 21811 22181 21110 21859 49323 50074 49310 50069 39208 39715 32737 33387 77797 78353 72800 73412 72730 73408 73744 74262 
33 1056 34148 34848 35644 36338 22226 22955 21905 22732 50135 50985 50132 50831 39759 40435 33444 34097 78397 79194 73462 74257 73454 74134 74309 74972 
34 1088 34898 35161 36382 36647 22999 23532 22779 23173 51029 51563 50886 51561 40480 40823 34148 34876 79238 79601 74301 74555 74179 74445 75017 75427 
35 1120 35205 35891 36692 37393 23577 24301 23217 24089 51611 52390 51607 52301 40878 41560 34924 35577 79653 80359 74599 75424 74491 75173 75474 76142 
36 1152 35965 36629 37479 38135 24394 25240 24162 24435 52478 53170 52375 52631 41651 41910 35650 36339 80439 81098 75499 76143 75250 75935 76218 76901 
37 1184 36676 37354 38180 38923 25286 26166 24485 25386 53216 53904 52675 53310 41961 42833 36384 37038 81143 81914 76189 76871 75981 76678 76947 77615 
38 1216 37398 37826 38967 39333 26211 26478 25430 26167 53948 54635 53354 53909 42878 43209 37082 37414 81958 82340 76915 77172 76724 76977 77661 78350 
39 1248 37872 38563 39387 40082 26525 27188 26214 27019 54683 55383 53956 54637 43266 43956 37460 38134 82387 83077 77216 78143 77022 77724 78395 78867 
40 1280 38639 39328 40163 40822 27273 27979 27108 27966 55464 56135 54716 55394 44051 44707 38210 38972 83152 83811 78216 78866 77800 78354 78942 79598 
41 1312 39378 40062 40881 41697 28025 28937 28011 28711 56183 56903 55440 56130 44758 45459 39016 39690 83857 84617 78911 79596 78401 79196 79644 80312 
42 1344 40109 40457 41741 42470 28981 29245 28755 29075 56958 57822 56176 56898 45509 45833 39734 40085 84661 85100 79640 79948 79242 79601 80357 80864 
43 1376 40504 41204 42515 43201 29295 30087 29122 29856 57868 58555 56948 57633 45887 46575 40142 40821 85147 85843 79995 80859 79648 80313 80912 81595 
44 1408 41285 41701 43290 43953 30163 30820 29929 30438 58628 58882 57708 57966 46675 47285 40914 41702 85920 86582 80932 81598 80388 80863 81673 82337 
45 1440 41747 42472 44004 44699 30865 31553 30483 31183 58926 59773 58010 58771 47333 48139 41749 42473 86628 87330 81645 82335 80909 81593 82383 83044 
46 1472 42519 43205 44743 45003 31598 31996 31231 31574 59817 60539 58818 59335 48184 48474 42522 43204 87374 87810 82379 82891 81639 81920 83089 83635 
47 1504 43253 43940 45048 45787 32040 32852 31625 32347 60586 61307 59382 60075 48528 49231 43253 43920 87857 88555 82936 83629 81966 82650 83681 84360 
48 1536 44017 44702 45867 46539 32925 33587 32430 32994 61387 61640 60149 60546 49317 50067 44009 44704 88629 89298 83704 84363 82726 83376 84434 85097 
49 1568 44747 45425 46585 47277 33633 34349 33039 33770 61686 62494 60598 61487 50119 50809 44751 45456 89344 90060 84407 85095 83422 84105 85143 85816 
50 1600 45469 45794 47321 47725 34393 34880 33814 34351 62546 62803 61533 61788 50870 51558 45501 45798 90104 90560 85139 85614 84150 84624 85861 86349 
51 1632 45847 46538 47769 48468 34928 35598 34397 35097 62848 63529 61834 62520 51603 52112 45846 46496 90607 91306 85659 86345 84669 85370 86395 87073 
52 1664 46615 47279 48546 49234 35671 36342 35178 35823 63604 63888 62593 63104 52185 52447 46572 46841 91383 92039 86418 87076 85446 86110 87147 87807 
53 1696 47325 48009 49293 50064 36388 37075 35869 36626 63933 64615 63150 63833 52492 53172 46886 47557 92084 92791 87120 87805 86156 86874 87853 88525 
54 1728 48053 48469 50127 50814 37119 37412 36670 37078 64659 64928 63878 64214 53223 53910 47603 48159 92835 93268 87849 88361 86919 87336 88570 89099 
55 1760 48517 49220 50863 51557 37456 38114 37123 37826 64973 65661 64258 64905 53958 54638 48205 48929 93315 94003 88407 89094 87382 88082 89146 89818 
56 1792 49302 50069 51633 52391 38202 38924 37899 38563 65734 66408 64978 65664 54717 55399 49013 49685 94079 94743 89169 89821 88157 88825 89894 90557 
