0 0 149562 149836 152417 152672 13 278 0 262 150076 150551 152215 152595 
1 32 149880 150304 152716 153368 322 983 306 918 150596 151006 152639 153099 
2 64 150348 150710 153412 153662 1027 1291 962 1221 151050 151437 153143 153591 
3 96 150754 151422 153706 154346 1335 2116 1265 1865 151481 151891 153636 154095 
4 128 151495 151895 154420 154804 2189 2451 1938 2197 151964 152597 154169 154800 
5 160 151940 152593 154854 155508 2495 3157 2241 2844 152641 153100 154845 155304 
6 192 152637 152891 155552 155811 3201 3492 2888 3168 153145 153594 155348 155802 
7 224 152935 153590 155856 156503 3536 4272 3212 3829 153639 154096 155847 156308 
8 256 153663 154100 156576 157205 4345 4939 3902 4281 154170 154803 156382 156620 
9 288 154146 154799 157250 157893 4984 5635 4325 4938 154852 155486 156664 157210 
10 320 154843 155098 157937 158195 5679 5998 4982 5236 155532 155805 157259 157897 
11 352 155142 155801 158240 158885 6043 6692 5280 5997 155854 156314 157946 158418 
12 384 155874 156504 158958 159585 6765 7349 6070 6693 156388 156653 158491 158890 
13 416 156549 157204 159632 160279 7394 8049 6738 7348 156697 157209 158939 159581 
14 448 157248 157500 160323 160583 8093 8512 7392 7644 157257 157896 159628 159877 
15 480 157544 158194 160627 161280 8556 9214 7688 8292 157943 158410 159924 160567 
16 512 158267 158886 161353 161992 9292 9553 8365 8622 158484 158890 160643 161284 
17 544 158931 159578 162038 162691 9597 10254 8666 9272 158937 159582 161333 161988 
18 576 159622 159874 162735 162988 10298 10560 9316 9577 159631 159896 162034 162298 
19 608 159918 160564 163032 163678 10604 11258 9621 10324 159940 160568 162343 162973 
20 640 160638 161281 163753 164435 11331 11715 10397 10657 160646 161285 163048 163682 
21 672 161326 161972 164481 165131 11759 12408 10701 11306 161335 161989 163728 164431 
22 704 162016 162278 165175 165428 12452 12716 11350 11716 162036 162297 164477 164731 
23 736 162322 162970 165473 166117 12760 13409 11761 12491 162341 162974 164776 165422 
24 768 163044 163679 166192 166816 13482 13880 12565 12825 163052 163683 165498 166121 
25 800 163724 164429 166862 167510 13924 14568 12869 13478 163730 164433 166167 166812 
