0 0 2480 3115 0 568 6970 7604 5344 5865 46825 47592 54406 55147 52524 53211 62736 63511 136402 137115 132681 133364 109759 110501 94356 94862 182566 183255 177728 178480 176971 177502 171300 171824 
1 32 3161 4148 617 1343 7649 8489 5910 6618 47642 48329 55193 55884 53255 53998 63556 64079 137160 137697 133411 133939 110546 111206 94908 95800 183301 184008 178525 179226 177549 178340 171869 172673 
2 64 4193 4501 1390 2111 8537 8940 6680 7045 48373 48994 55933 56557 54042 54646 64138 64575 137744 138438 133983 134592 111250 111729 95844 96203 184052 184311 179274 179966 178386 178912 172724 173391 
3 96 4555 5303 2166 2926 8989 9728 7094 7927 49041 49926 56606 57432 54701 55409 64627 65319 138487 139207 134646 135350 111784 112464 96259 97033 184355 185076 180012 180722 178956 179618 173436 174017 
4 128 5410 5861 3034 3471 9813 10206 8010 8523 50011 50482 57505 58199 55503 56005 65414 65981 139282 140010 135442 136334 112538 113177 97111 97602 185149 185818 180799 181209 179691 180383 174094 174757 
5 160 5914 6614 3522 4219 10251 11281 8573 9341 50531 51452 58243 58961 56051 56860 66030 66815 140061 140747 136380 136905 113224 113978 97646 98306 185864 186569 181262 181954 180429 181097 174804 175447 
6 192 6663 7031 4274 4647 11327 11870 9388 9827 51502 51831 59020 59697 56904 57519 66860 67559 140793 141046 136949 137687 114025 114715 98357 98896 186613 186936 182003 182690 181141 181611 175496 176037 
7 224 7080 7799 4697 5420 11918 12694 9900 10651 51877 52638 59741 60436 57564 58273 67609 68315 141094 141783 137731 138255 114763 115459 98942 99750 186988 187683 182737 183462 181655 182341 176085 176765 
8 256 7882 8512 5517 6081 12783 13520 10767 11432 52743 53452 60512 60919 58347 58963 68401 69217 141868 142642 138333 138767 115537 116201 99823 100605 187761 188433 183546 184190 182414 183065 176844 177504 
9 288 8565 9339 6125 6871 13578 14285 11483 12151 53500 54175 60972 61713 59020 59977 69267 69797 142689 143451 138818 139520 116245 116910 100649 101363 188480 189180 184238 184866 183109 183785 177553 178342 
10 320 9390 9829 6922 7592 14342 14803 12199 12709 54219 54680 61757 62017 60029 60734 69855 70571 143502 144204 139566 140013 116954 117507 101408 101973 189224 189551 184912 185470 183829 184195 178388 178913 
11 352 9875 10590 7645 8490 14858 15605 12753 13520 54725 55457 62068 62875 60781 61457 70615 71271 144252 144947 140069 140748 117558 118468 102018 102671 189603 190295 185520 186181 184241 184917 178958 179619 
12 384 10678 11330 8599 9345 15709 16589 13619 14295 55547 56011 62948 63530 61538 61985 71353 72088 145034 145720 140828 141507 118541 119205 102746 103128 190369 191043 186259 186927 184992 185640 179694 180385 
13 416 11381 12096 9401 10107 16636 17401 14340 15011 56058 56866 63581 64357 62035 62871 72136 72704 145770 146470 141554 142073 119250 119983 103173 103834 191093 191784 186973 187634 185684 186363 180431 180874 
14 448 12140 12707 10153 10683 17457 17979 15057 15606 56930 57525 64401 64996 62917 63525 72750 73020 146517 146773 142122 142801 120036 120786 103878 104318 191828 192339 187680 188059 186408 186931 180920 181211 
15 480 12759 13517 10732 11432 18031 18802 15657 16403 57569 58296 65050 65975 63595 64362 73076 73802 146822 147493 142852 143453 120838 121568 104362 105184 192386 193091 188107 188809 186982 187684 181264 181952 
16 512 13643 14299 11523 12172 18896 19405 16485 17115 58370 58980 66052 66817 64439 64992 73882 74576 147590 148298 143564 144233 121668 122317 105265 106025 193166 193850 188884 189548 187761 188432 182037 182695 
17 544 14358 15066 12226 12928 19453 20188 17161 17830 59033 59982 66870 67859 65040 65976 74621 75307 148344 148886 144277 144944 122363 123177 106069 106704 193898 194600 189595 190109 188478 189136 182746 183467 
18 576 15110 15631 12976 13529 20233 20817 17876 18669 60028 60727 67903 68317 66023 66338 75357 76055 148930 149639 144991 145719 123225 123929 106750 107081 194644 195050 190153 190739 189180 189550 183517 184189 
19 608 15692 16589 13578 14291 20883 21611 18720 19375 60776 61573 68372 69215 66391 67075 76104 76953 149684 150205 145766 146285 123977 124884 107127 107893 195101 195805 190785 191299 189602 190296 184235 184867 
20 640 16687 17410 14375 15076 21702 22164 19463 19903 61650 61980 69314 69803 67148 67868 77043 77801 150280 150719 146358 146767 124962 125642 107966 108625 195883 196631 191372 191797 190374 191044 184950 185617 
21 672 17458 18175 15120 15823 22214 22970 19958 20618 62026 62770 69854 70571 67913 68793 77846 78371 150763 151548 146816 147488 125687 126513 108672 109320 196677 197380 191848 192531 191095 191785 185662 186316 
22 704 18232 19039 15873 16602 23019 23796 20671 21181 62816 63516 70621 71273 68843 69258 78419 79243 151592 152009 147534 148216 126557 127249 109364 110055 197424 197758 192580 193108 191830 192337 186363 186932 
23 736 19093 19816 16655 17405 23850 24777 21243 21957 63576 64359 71321 72077 69308 70037 79292 80041 152055 152757 148261 148869 127294 127971 110100 110760 197810 198505 193165 193856 192389 193092 186984 187639 
24 768 19920 20379 17479 18175 24861 25276 22039 22706 64434 64993 72195 72919 70114 70841 80145 80917 152847 153727 148943 149640 128050 128749 110836 111711 198579 199278 193945 194621 193170 193852 187723 188065 
25 800 20438 21156 18221 19032 25325 26048 22762 23420 65049 65975 72979 73675 70886 71766 80981 81655 153774 154660 149686 150305 128794 129625 111755 112444 199324 200016 194671 195421 193902 194601 188115 188815 
26 832 21209 21957 19088 19555 26108 26555 23469 24022 66019 66455 73720 74479 71811 72118 81706 82383 154705 154965 150349 150720 129669 130387 112488 112744 200060 200472 195469 195980 194646 195051 188863 189545 
27 864 22003 22706 19602 20336 26617 27488 24072 24782 66509 67203 74523 75239 72170 72916 82431 82957 155009 155683 150767 151550 130433 131155 112794 113460 200524 201221 196025 196639 195101 195806 189591 190002 
28 896 22791 23471 20429 21159 27571 28248 24904 25555 67324 67983 75325 76052 73008 73678 83038 83726 155769 156229 151648 152375 131248 132175 113547 114028 201297 201946 196736 197388 195882 196630 190081 190738 
29 928 23519 24250 21209 21959 28302 29068 25606 26260 68028 68920 76105 76952 73722 74484 83770 84304 156276 157035 152421 152947 132221 132925 114079 114738 201995 202696 197436 198124 196675 197351 190783 191198 
30 960 24297 24966 22005 22706 29112 29812 26310 26581 68964 69271 76997 77275 74528 74929 84351 84958 157085 157788 152991 153729 132971 133501 114782 115460 202740 203204 198174 198850 197395 197760 191242 191792 
31 992 25018 25719 22760 23468 29865 30536 26630 27489 69320 70035 77333 78043 74976 75739 85006 85539 157835 158531 153781 154668 133546 134292 115505 116197 203256 203941 198897 199395 197814 198507 191841 192528 
32 1024 25804 26530 23562 24258 30636 31305 27568 28245 70109 70840 78135 78782 75812 76443 85631 86361 158610 159329 154752 155451 134369 134825 116272 116913 204015 204665 199468 200022 198589 199280 192604 193285 
33 1056 26575 27330 24308 25069 31362 32059 28291 29061 70885 71765 78826 79539 76509 77207 86405 86917 159374 160091 155499 156189 134876 135584 116957 117654 204714 205375 200070 200586 199326 200017 193330 193853 
34 1088 27375 28022 25121 25750 32108 32750 29105 29431 71809 72126 79583 80049 77255 78020 86963 87569 160140 160839 156239 157028 135630 136355 117698 118469 205419 205919 200632 201309 200064 200583 193904 194602 
35 1120 28079 28785 25807 26539 32794 33690 29484 30180 72175 72919 80096 80915 78067 78768 87614 88257 160886 161867 157074 157765 136402 137114 118516 119204 205974 206673 201354 201944 200628 201308 194648 195053 
36 1152 28860 29353 26631 27490 33794 34497 30292 30605 73040 73803 81002 81750 78842 79540 88336 89012 161984 162638 157842 158528 137187 137855 119277 119990 206750 207411 202022 202701 201383 202061 195133 195814 
37 1184 29397 30127 27537 28248 34541 35409 30665 31378 73849 74573 81804 82820 79585 80277 89061 89590 162690 163397 158573 159237 137902 138747 120053 120796 207458 208122 202747 203275 202106 202799 195869 196566 
38 1216 30173 30610 28295 29062 35456 36162 31424 32078 74617 75254 82867 83224 80325 80980 89641 90340 163447 164142 159283 160087 138797 139519 120846 121573 208166 208674 203320 203954 202843 203277 196611 196956 
39 1248 30656 31365 29107 29811 36209 36876 32130 32877 75308 76070 83277 83944 81029 82009 90397 90973 164187 164865 160131 160836 139564 140272 121626 122313 208724 209412 204010 204664 203327 204022 197007 197756 
40 1280 31452 32086 29912 30537 36977 37690 32950 33707 76152 76958 84046 84785 82100 82866 91058 91711 164944 165694 160912 161867 140350 141026 122390 123184 209487 210149 204745 205382 204095 204760 197838 198514 
41 1312 32131 32887 30583 31296 37749 38421 33755 34501 77007 77800 84833 85535 82919 83635 91761 92410 165746 166436 161915 162609 141072 141780 123234 123949 210196 210844 205430 205966 204805 205494 198567 199282 
42 1344 32932 33701 31340 31998 38469 38784 34545 35409 77844 78114 85580 85940 83680 83962 92457 93153 166485 167175 162654 162922 141824 142453 124000 124890 210888 211389 206014 206697 205538 205964 199328 200019 
43 1376 33748 34455 32042 32742 38841 39518 35455 36164 78159 78887 85989 86650 84012 84782 93205 93710 167219 167873 162967 163532 142497 143442 124937 125639 211441 212129 206744 207412 206008 206692 200066 200584 
44 1408 34528 34873 32837 33691 39592 40058 36258 36912 78970 79545 86738 87433 84874 85536 93784 94318 167952 168621 163612 164152 143527 144231 125713 126522 212204 212878 207492 208153 206769 207415 200659 201311 
45 1440 34928 35633 33746 34462 40124 40836 36970 37691 79591 80324 87479 88251 85583 86356 94365 94870 168668 169360 164197 164879 144280 144999 126572 127268 212927 213578 208201 208852 207464 208146 201356 201945 
46 1472 35677 36393 34506 34845 40896 41598 37757 38477 80368 81000 88295 88704 86400 86681 94914 95804 169405 169694 164923 165691 145044 145722 127314 128015 213622 214116 208897 209430 208190 208678 201993 202457 
47 1504 36447 37132 34905 35641 41657 42353 38531 39255 81049 82009 88748 89413 86740 87447 95853 96384 169738 170507 165742 166434 145773 146473 128063 128758 214169 214854 209481 210150 208733 209420 202509 203202 
