0 0 140788 141049 142787 143046 146986 147350 0 262 140968 141298 143843 144103 146992 147354 
1 32 141093 141742 143092 143766 147394 148050 306 913 141342 141763 144147 144796 147398 148054 
2 64 141786 142038 143810 144065 148094 148356 957 1247 141807 142074 144842 145313 148098 148569 
3 96 142083 142751 144109 144764 148401 149058 1291 1900 142118 142755 145358 145795 148614 149062 
4 128 142824 143103 144837 145096 149133 149593 1974 2234 142832 143215 145872 146311 149141 149597 
5 160 143147 143794 145140 145791 149640 150295 2278 2884 143259 143803 146356 147127 149644 150324 
6 192 143838 144094 145837 146307 150339 150759 2928 3229 143849 144152 147172 147427 150369 150763 
7 224 144138 144795 146352 146998 150803 151452 3273 3890 144196 144799 147471 148055 150807 151456 
8 256 144871 145314 147071 147352 151525 151783 3964 4274 144876 145318 148132 148570 151533 151789 
9 288 145360 146012 147396 148051 151827 152479 4318 4934 145364 146016 148616 149063 151836 152483 
10 320 146056 146313 148098 148357 152523 152778 4978 5236 146060 146445 149113 149592 152532 152784 
11 352 146357 147126 148403 149059 152822 153473 5280 5901 146489 147130 149638 150296 152828 153479 
12 384 147199 147648 149134 149596 153547 153930 5975 6295 147207 147652 150372 150764 153555 153934 
13 416 147693 148351 149642 150323 153974 154625 6339 6965 147697 148355 150811 151457 153980 154633 
14 448 148395 148651 150367 150760 154669 155002 7009 7267 148399 149060 151504 151766 154680 155006 
15 480 148695 149348 150805 151453 155048 155700 7311 7923 149106 149517 151810 152464 155054 155704 
16 512 149421 149680 151528 151784 155774 156397 7996 8256 149590 149857 152537 152912 155782 156401 
17 544 149724 150374 151829 152480 156443 157100 8300 8982 149901 150378 152957 153602 156449 157104 
18 576 150418 150763 152525 152779 157144 157403 9026 9287 150422 150834 153646 154259 157150 157408 
19 608 150809 151454 152824 153474 157447 158108 9331 9942 150878 151458 154303 155000 157453 158112 
20 640 151529 151785 153548 153931 158182 158815 10015 10277 151537 151803 155075 155706 158191 158819 
21 672 151831 152481 153976 154628 158860 159522 10321 10930 151847 152485 155754 156395 158866 159526 
22 704 152527 152782 154672 155004 159566 159951 10974 11272 152533 152911 156439 156697 159572 159955 
23 736 152826 153478 155052 155702 159996 160646 11316 11937 152955 153482 156741 157381 160002 160788 
24 768 153551 153932 155778 156399 160719 160981 12010 12324 153559 153936 157456 158114 160864 161587 
25 800 153978 154632 156448 157102 161025 161682 12368 12992 153982 154636 158165 158814 161632 162268 
26 832 154676 155004 157148 157405 161726 162289 13036 13332 154680 155008 158858 159112 162313 162572 
27 864 155050 155701 157451 158110 162335 163113 13376 13989 155056 155705 159156 159950 162617 163258 
28 896 155775 156398 158186 158818 163186 163450 14063 14321 155783 156402 160025 160790 163335 163924 
29 928 156445 157101 158864 159524 163494 164151 14365 14981 156451 157105 160840 161584 163968 164602 
30 960 157146 157404 159570 159954 164195 164622 15025 15315 157152 157633 161628 161883 164647 164905 
31 992 157449 158109 160000 160786 164669 165294 15359 16010 157677 158114 161927 162543 164950 165588 
32 1024 158185 158816 160861 161588 165367 165633 16083 16352 158193 158820 162616 163257 165666 166254 
33 1056 158862 159523 161634 162287 165678 166306 16396 17049 158868 159527 163304 163920 166301 166944 
34 1088 159568 159952 162331 162594 166350 166948 17093 17462 159577 159956 163964 164216 166989 167453 
35 1120 159998 160785 162638 163284 166993 167629 17506 18151 160007 160789 164260 164876 167498 167927 
36 1152 160860 161585 163359 163925 167702 168320 18224 18502 160868 161589 164949 165587 168002 168447 
37 1184 161630 162267 163970 164619 168365 168985 18546 19197 161636 162288 165632 166251 168492 169125 
38 1216 162311 162571 164663 164925 169029 169291 19241 19507 162333 162595 166295 166551 169170 169688 
39 1248 162615 163256 164969 165609 169335 169951 19551 20211 162640 163286 166595 167212 169734 170368 
40 1280 163329 163921 165684 166307 170024 170624 20284 20551 163361 163926 167285 167634 170445 171061 
41 1312 163966 164601 166352 167124 170669 171284 20595 21253 163972 164620 167679 168321 171108 171760 
42 1344 164645 164904 167168 167630 171328 171765 21297 21571 164665 164926 168367 168986 171805 172063 
43 1376 164948 165586 167675 168317 171816 172456 21615 22358 164971 165610 169031 169639 172108 172749 
44 1408 165661 166253 168392 168990 172530 172912 22431 22698 165685 166308 169713 169973 172824 173475 
45 1440 166299 166943 169035 169687 172957 173571 22742 23406 166354 167125 170017 170623 173521 174165 
46 1472 166987 167244 169732 170367 173615 174170 23450 23800 167170 167631 170667 171063 174210 174468 
47 1504 167288 167925 170412 171058 174221 174862 23844 24544 167677 168318 171111 171761 174513 175152 
48 1536 167998 168446 171133 171765 174936 175320 24617 24887 168393 168988 171838 172459 175227 175905 
49 1568 168490 169124 171813 172455 175365 176096 24931 25579 169033 169439 172503 172911 175950 176363 
50 1600 169168 169686 172499 172769 176140 176599 25623 25890 169483 169952 172955 173478 176407 176667 
51 1632 169730 170366 172813 173474 176643 177274 25934 26743 169997 170409 173525 174166 176711 177291 
52 1664 170444 171060 173551 174170 177347 177872 26816 27084 170484 171064 174244 174865 177370 177876 
53 1696 171106 171759 174218 174861 177918 178548 27128 27777 171112 171763 174909 175319 177922 178552 
54 1728 171803 172062 174905 175176 178592 179027 27821 28177 171809 172269 175363 175908 178596 179059 
55 1760 172106 172748 175220 175904 179071 179681 28221 28940 172314 172752 175954 176596 179104 179716 
56 1792 172824 173476 175980 176600 179757 180016 29014 29284 172829 173480 176673 177291 179794 180231 
57 1824 173523 174164 176647 177287 180061 180838 29328 30000 173527 174168 177337 177871 180278 180842 
58 1856 174208 174467 177331 177649 180883 181142 30044 30312 174217 174670 177916 178344 180889 181526 
