0 0 0 2 59 862.315789
0 0 1 3 60 862.315789
0 0 2 2 59 862.315789
0 0 3 2 59 862.315789
0 0 4 4 57 927.396226
0 0 5 0 57 862.315789
0 0 6 0 57 862.315789
0 0 7 0 57 862.315789
0 1 0 30 119 552.269663
0 1 1 32 117 578.258824
0 1 2 68 119 963.764706
0 1 3 18 120 481.882353
0 1 4 21 117 512.000000
0 1 5 39 119 614.400000
0 1 6 66 117 963.764706
0 1 7 16 118 481.882353
0 2 0 104 161 862.315789
0 2 1 99 154 893.672727
0 2 2 35 150 427.408696
0 2 3 95 149 910.222222
0 2 4 97 153 877.714286
0 2 5 90 149 833.084746
0 2 6 31 147 423.724138
0 2 7 87 147 819.200000
0 3 0 163 205 1170.285714
0 3 1 116 227 442.810811
0 3 2 121 207 571.534884
0 3 3 121 209 558.545455
0 3 4 107 304 249.502538
0 3 5 109 205 512.000000
0 3 6 110 205 517.389474
0 3 7 112 207 517.389474
0 4 0 404 2086 29.222354
0 4 1 408 2086 29.292014
0 4 2 404 2046 29.934227
0 4 3 419 2086 29.485303
0 4 4 400 2044 29.897810
0 4 5 400 2044 29.897810
0 4 6 400 2044 29.897810
0 4 7 415 2044 30.173112
0 5 0 1929 2058 381.023256
0 5 1 1929 2072 343.720280
0 5 2 1929 2060 375.206107
0 5 3 1929 2060 375.206107
0 5 4 1926 2137 232.947867
0 5 5 1926 2070 341.333333
0 5 6 1926 2058 372.363636
0 5 7 1926 2058 372.363636
0 6 0 1941 2161 223.418182
0 6 1 1941 2162 222.407240
0 6 2 1941 2158 226.506912
0 6 3 1943 2084 348.595745
0 6 4 1938 2096 311.088608
0 6 5 1939 2084 338.979310
0 6 6 1938 2084 336.657534
0 6 7 1941 2060 413.042017
0 7 0 2188 3248 46.369811
0 7 1 2186 3248 46.282486
0 7 2 2188 3248 46.369811
0 7 3 2194 3248 46.633776
0 7 4 2184 3234 46.811429
0 7 5 2182 3234 46.722433
0 7 6 2184 3234 46.811429
0 7 7 2190 3234 47.080460
