0 0 12 421 14 422 0 413 2 415 4 417 6 418 
1 32 465 713 467 714 457 702 459 703 461 709 463 710 
2 64 757 1162 759 1163 746 1154 748 1155 753 1158 755 1159 
3 96 1205 1454 1207 1455 1197 1443 1199 1444 1201 1450 1203 1451 
4 128 1518 1923 1520 1924 1506 1919 1508 1920 1523 1928 1525 1929 
5 160 1968 2216 1970 2217 1963 2209 1965 2210 1972 2220 1974 2221 
6 192 2260 2662 2262 2663 2253 2658 2255 2659 2264 2667 2266 2668 
7 224 2706 2954 2708 2955 2701 2947 2703 2948 2710 2959 2712 2960 
8 256 3020 3428 3022 3429 3010 3426 3012 3427 3027 3432 3029 3433 
9 288 3474 3719 3476 3724 3470 3713 3472 3718 3478 3725 3480 3728 
10 320 3764 4170 3768 4172 3757 4168 3762 4169 3770 4174 3772 4176 
11 352 4215 4459 4217 4464 4211 4453 4213 4458 4219 4465 4221 4468 
12 384 4526 4936 4537 4942 4516 4934 4521 4935 4533 4940 4532 4937 
13 416 4982 5228 4988 5237 4978 5221 4980 5227 4986 5234 4984 5233 
14 448 5273 5681 5281 5686 5265 5679 5271 5680 5279 5685 5277 5682 
15 480 5726 5972 5732 5980 5722 5966 5724 5971 5730 5977 5728 5976 
16 512 6039 6449 6044 6450 6029 6445 6034 6446 6046 6453 6049 6454 
17 544 6493 6741 6495 6742 6489 6735 6491 6736 6497 6746 6499 6747 
18 576 6786 7191 6788 7192 6779 7187 6781 7188 6790 7195 6792 7196 
19 608 7234 7483 7236 7484 7230 7477 7232 7478 7238 7487 7240 7488 
20 640 7556 7961 7558 7961 7540 7952 7542 7953 7551 7957 7553 7956 
21 672 8007 8255 8005 8254 7996 8243 7998 8244 8003 8250 8001 8249 
22 704 8300 8703 8298 8702 8287 8694 8289 8695 8296 8699 8294 8698 
23 736 8747 8996 8745 8995 8737 8984 8739 8985 8743 8992 8741 8991 
24 768 9061 9466 9059 9465 9047 9463 9049 9464 9066 9470 9064 9469 
25 800 9513 9760 9511 9755 9507 9749 9509 9754 9517 9764 9515 9761 
26 832 9804 10208 9800 10207 9793 10205 9798 10206 9808 10212 9806 10211 
27 864 10254 10501 10252 10497 10248 10491 10250 10496 10258 10505 10256 10502 
28 896 10574 10980 10564 10974 10554 10972 10559 10973 10569 10975 10571 10978 
29 928 11026 11274 11020 11265 11016 11259 11018 11264 11022 11270 11024 11271 
30 960 11318 11724 11310 11718 11303 11716 11308 11717 11314 11720 11316 11722 
31 992 11769 12017 11763 12008 11759 12002 11761 12007 11765 12013 11767 12014 
32 1024 12081 12484 12075 12483 12065 12479 12070 12481 12086 12488 12082 12487 
33 1056 12529 12781 12527 12780 12523 12775 12525 12776 12533 12785 12531 12784 
34 1088 12826 13230 12824 13229 12819 13225 12821 13227 12830 13234 12828 13233 
35 1120 13274 13526 13272 13525 13268 13519 13270 13520 13278 13530 13276 13529 
36 1152 13600 14004 13598 14003 13582 13994 13584 13996 13595 14000 13593 13999 
37 1184 14049 14302 14047 14301 14038 14289 14040 14290 14045 14298 14043 14297 
38 1216 14347 14746 14345 14745 14333 14737 14335 14739 14343 14742 14341 14741 
39 1248 14790 15043 14788 15042 14780 15032 14782 15033 14786 15039 14784 15038 
40 1280 15108 15512 15106 15511 15095 15509 15097 15510 15113 15516 15111 15516 
41 1312 15559 15811 15557 15806 15553 15799 15555 15805 15563 15815 15561 15812 
42 1344 15855 16260 15851 16259 15843 16257 15849 16258 15859 16264 15857 16263 
43 1376 16306 16560 16304 16555 16300 16548 16302 16554 16310 16564 16308 16561 
44 1408 16633 17038 16622 17033 16611 17031 16617 17032 16628 17034 16629 17037 
45 1440 17085 17338 17079 17329 17075 17323 17077 17328 17081 17334 17083 17335 
46 1472 17382 17787 17374 17781 17367 17779 17372 17780 17378 17782 17380 17785 
47 1504 17832 18086 17826 18076 17822 18070 17824 18075 17828 18082 17830 18083 
48 1536 18150 18549 18144 18548 18133 18544 18138 18546 18155 18553 18151 18552 
49 1568 18594 18847 18592 18846 18588 18840 18590 18841 18598 18851 18596 18850 
50 1600 18892 19294 18890 19293 18884 19288 18886 19290 18896 19298 18894 19297 
51 1632 19338 19591 19336 19590 19331 19582 19333 19583 19342 19595 19340 19594 
52 1664 19665 20065 19663 20065 19645 20056 19647 20058 19660 20061 19658 20060 
53 1696 20111 20362 20109 20361 20100 20351 20102 20352 20107 20358 20105 20357 
54 1728 20407 20810 20405 20809 20395 20801 20397 20803 20403 20806 20401 20805 
55 1760 20854 21106 20852 21105 20844 21096 20846 21097 20850 21102 20848 21101 
56 1792 21171 21576 21169 21574 21159 21572 21161 21573 21176 21580 21174 21578 
57 1824 21622 21875 21620 21870 21616 21863 21618 21869 21626 21879 21624 21876 
58 1856 21919 22323 21915 22322 21907 22320 21913 22321 21923 22327 21921 22326 
59 1888 22369 22621 22367 22617 22363 22611 22365 22616 22373 22625 22371 22622 
60 1920 22694 23098 22684 23093 22674 23091 22679 23092 22689 23094 22691 23097 
61 1952 23145 23398 23139 23389 23135 23383 23137 23388 23141 23394 23143 23395 
62 1984 23442 23845 23434 23840 23427 23838 23432 23839 23438 23841 23440 23844 
63 2016 23891 24144 23885 24134 23881 24128 23883 24133 23887 24140 23889 24141 
64 2048 24208 24600 24202 24599 24191 24595 24196 24597 24213 24604 24209 24603 
65 2080 24645 24886 24643 24885 24639 24880 24641 24881 24649 24890 24647 24889 
66 2112 24931 25322 24929 25321 24924 25317 24926 25319 24935 25326 24933 25325 
67 2144 25366 25607 25364 25606 25360 25601 25362 25602 25370 25611 25368 25610 
68 2176 25681 26074 25679 26074 25664 26064 25666 26067 25676 26069 25674 26070 
69 2208 26118 26359 26120 26360 26108 26348 26111 26349 26114 26355 26116 26356 
70 2240 26403 26795 26405 26796 26392 26787 26394 26789 26399 26791 26401 26792 
71 2272 26838 27080 26840 27081 26830 27069 26832 27070 26834 27075 26836 27076 
72 2304 27148 27538 27150 27539 27132 27529 27134 27531 27141 27533 27143 27534 
73 2336 27582 27823 27584 27824 27573 27812 27575 27813 27578 27819 27580 27820 
74 2368 27867 28256 27869 28257 27856 28248 27858 28250 27863 28252 27865 28253 
75 2400 28299 28540 28301 28541 28291 28531 28293 28532 28295 28536 28297 28537 
76 2432 28604 28995 28606 28994 28594 28990 28596 28992 28609 28999 28611 29000 
77 2464 29040 29281 29041 29282 29034 29273 29036 29274 29044 29285 29045 29286 
78 2496 29325 29713 29327 29714 29317 29709 29319 29711 29329 29717 29331 29718 
79 2528 29756 29997 29758 29998 29752 29991 29754 29992 29760 30002 29762 30003 
80 2560 30063 30458 30065 30459 30054 30454 30056 30456 30070 30462 30072 30463 
81 2592 30502 30744 30504 30745 30498 30738 30500 30739 30506 30748 30508 30749 
82 2624 30788 31181 30790 31182 30782 31176 30784 31178 30792 31185 30794 31186 
83 2656 31224 31466 31226 31467 31219 31459 31221 31460 31228 31470 31230 31471 
84 2688 31539 31932 31541 31932 31522 31923 31524 31925 31534 31927 31536 31928 
85 2720 31976 32218 31978 32219 31967 32206 31969 32207 31972 32214 31974 32215 
86 2752 32262 32652 32264 32653 32250 32643 32252 32645 32258 32647 32260 32648 
87 2784 32695 32938 32697 32939 32686 32926 32688 32927 32691 32934 32693 32935 
88 2816 33002 33391 33004 33392 32989 33387 32991 33389 33007 33395 33009 33396 
89 2848 33435 33675 33437 33676 33431 33668 33433 33669 33439 33679 33441 33680 
90 2880 33719 34109 33721 34110 33712 34105 33714 34107 33723 34114 33725 34115 
91 2912 34153 34536 34155 34537 34148 34528 34150 34531 34157 34540 34159 34541 
