0 0 6 413 0 403 2 404 
1 32 457 859 447 844 449 845 
2 64 903 1303 888 1282 890 1283 
3 96 1346 1747 1325 1720 1327 1721 
4 128 1810 2216 1783 2184 1785 2185 
5 160 2260 2661 2228 2622 2230 2623 
6 192 2705 3106 2666 3062 2668 3063 
7 224 3150 3553 3105 3504 3107 3505 
8 256 3616 4024 3567 3969 3569 3970 
9 288 4068 4470 4013 4408 4015 4409 
10 320 4514 4916 4452 4847 4454 4849 
11 352 4959 5360 4890 5284 4892 5285 
12 384 5423 5829 5347 5746 5349 5747 
13 416 5873 6273 5790 6186 5792 6187 
14 448 6317 6719 6230 6626 6232 6627 
15 480 6762 7163 6669 7064 6671 7065 
16 512 7226 7634 7127 7530 7129 7531 
17 544 7678 8081 7574 7970 7576 7971 
18 576 8125 8528 8014 8408 8016 8410 
19 608 8571 8972 8451 8846 8453 8847 
20 640 9035 9444 8909 9310 8911 9311 
21 672 9488 9888 9354 9749 9356 9750 
22 704 9932 10332 9793 10189 9795 10190 
23 736 10375 10778 10232 10629 10234 10630 
24 768 10841 11249 10692 11093 10694 11094 
25 800 11293 11695 11137 11529 11139 11531 
26 832 11739 12139 11573 11967 11575 11968 
27 864 12182 12583 12010 12403 12012 12404 
28 896 12646 13052 12466 12866 12468 12867 
29 928 13096 13496 12910 13306 12912 13307 
30 960 13540 13939 13350 13746 13352 13747 
31 992 13982 14383 13789 14185 13791 14186 
32 1024 14446 14851 14248 14648 14250 14649 
33 1056 14895 15295 14692 15086 14694 15087 
34 1088 15339 15740 15130 15524 15132 15525 
35 1120 15783 16184 15567 15960 15569 15961 
36 1152 16247 16653 16023 16420 16025 16421 
37 1184 16697 17096 16464 16859 16466 16860 
38 1216 17140 17540 16903 17296 16905 17297 
39 1248 17583 17982 17339 17732 17341 17733 
40 1280 18045 18452 17795 18194 17797 18195 
41 1312 18496 18896 18238 18631 18240 18632 
42 1344 18940 19341 18675 19070 18677 19071 
43 1376 19384 19785 19113 19504 19115 19505 
44 1408 19848 20254 19567 19966 19569 19967 
45 1440 20298 20697 20010 20405 20012 20406 
46 1472 20741 21141 20449 20842 20451 20843 
47 1504 21184 21585 20885 21278 20887 21279 
48 1536 21648 22053 21341 21742 21343 21743 
49 1568 22097 22495 21786 22181 21788 22182 
50 1600 22539 22940 22225 22617 22227 22618 
51 1632 22983 23383 22660 23053 22662 23054 
52 1664 23446 23853 23116 23514 23118 23516 
53 1696 23897 24296 23558 23953 23560 23954 
54 1728 24340 24740 23997 24391 23999 24392 
55 1760 24783 25183 24434 24827 24436 24828 
56 1792 25246 25653 24890 25289 24892 25290 
57 1824 25697 26098 25333 25727 25335 25728 
58 1856 26142 26543 25771 26166 25773 26167 
59 1888 26586 26986 26209 26603 26211 26604 
60 1920 27049 27456 26666 27066 26668 27067 
61 1952 27500 27900 27110 27504 27112 27505 
62 1984 27944 28345 27548 27942 27550 27943 
63 2016 28388 28787 27985 28378 27987 28379 
64 2048 28850 29244 28441 28829 28443 28830 
65 2080 29288 29675 28873 29255 28875 29256 
66 2112 29719 30101 29299 29679 29301 29680 
67 2144 30144 30533 29722 30102 29724 30111 
68 2176 30596 30984 30166 30560 30174 30567 
69 2208 31028 31410 30604 30985 30611 30999 
70 2240 31454 31836 31030 31411 31043 31431 
71 2272 31879 32267 31455 31837 31474 31861 
72 2304 32330 32716 31901 32294 31924 32316 
73 2336 32760 33140 32338 32717 32360 32745 
74 2368 33184 33564 32762 33141 32789 33174 
75 2400 33607 33994 33185 33565 33217 33602 
76 2432 34057 34444 33629 34021 33665 34058 
77 2464 34488 34869 34065 34445 34103 34490 
78 2496 34913 35292 34490 34872 34536 34923 
79 2528 35335 35721 34915 35295 34966 35353 
80 2560 35784 36175 35358 35751 35416 35811 
81 2592 36219 36600 35795 36176 35855 36244 
82 2624 36644 37026 36221 36601 36288 36675 
83 2656 37069 37458 36645 37028 36718 37106 
84 2688 37521 37908 37091 37485 37169 37564 
85 2720 37952 38348 37529 37909 37608 37996 
86 2752 38392 38628 37954 38349 38040 38351 
87 2784 38671 38917 38393 38633 38395 38637 
88 2816 38980 39228 38696 39094 38700 39099 
89 2848 39272 39516 39138 39379 39143 39380 
90 2880 39560 39822 39423 39816 39425 39821 
91 2912 39866 40109 39859 40100 39864 40101 
92 2944 40172 40569 40163 40563 40165 40568 
93 2976 40614 40858 40607 40848 40612 40849 
94 3008 40902 41289 40892 41283 40894 41288 
95 3040 41333 41577 41326 41568 41331 41569 
96 3072 41640 42042 41631 42035 41633 42041 
97 3104 42087 42331 42079 42322 42085 42323 
98 3136 42375 42771 42366 42765 42368 42770 
99 3168 42815 43058 42808 43050 42813 43051 
100 3200 43121 43525 43113 43518 43115 43524 
101 3232 43570 43813 43562 43804 43568 43805 
102 3264 43857 44255 43848 44249 43850 44254 
103 3296 44299 44541 44292 44533 44297 44534 
104 3328 44604 45007 44596 45001 44598 45006 
105 3360 45052 45293 45045 45284 45050 45285 
106 3392 45337 45733 45328 45727 45330 45732 
107 3424 45777 46020 45770 46011 45775 46012 
108 3456 46083 46483 46074 46476 46076 46482 
109 3488 46528 46771 46520 46762 46526 46763 
110 3520 46815 47211 46806 47204 46808 47210 
111 3552 47255 47497 47247 47488 47253 47489 
112 3584 47560 47963 47551 47957 47553 47962 
113 3616 48008 48252 48001 48243 48006 48244 
114 3648 48296 48692 48287 48686 48289 48691 
115 3680 48736 48978 48729 48970 48734 48971 
116 3712 49041 49444 49033 49438 49035 49443 
117 3744 49489 49733 49482 49724 49487 49725 
118 3776 49777 50172 49768 50166 49770 50171 
119 3808 50216 50460 50209 50451 50214 50452 
120 3840 50523 50925 50514 50919 50516 50924 
121 3872 50970 51213 50963 51204 50968 51205 
122 3904 51257 51653 51248 51647 51250 51652 
123 3936 51697 51940 51690 51931 51695 51932 
124 3968 52003 52404 51994 52397 51996 52403 
125 4000 52449 52692 52441 52683 52447 52684 
126 4032 52736 53130 52727 53124 52729 53129 
127 4064 53174 53416 53167 53407 53172 53408 
128 4096 53479 53879 53470 53875 53472 53876 
129 4128 53923 54176 53919 54168 53921 54174 
130 4160 54220 54620 54212 54616 54218 54617 
131 4192 54663 54917 54659 54909 54661 54915 
132 4224 54980 55384 54972 55380 54978 55381 
133 4256 55428 55681 55424 55673 55426 55679 
134 4288 55725 56124 55717 56120 55723 56121 
