0 0 14 418 12 427 10 417 0 403 6 409 4 408 2 404 
1 32 465 860 471 873 461 859 447 844 454 849 452 848 449 845 
2 64 906 1297 917 1316 903 1296 888 1282 895 1287 893 1286 890 1283 
3 96 1341 1734 1359 1759 1339 1733 1325 1721 1331 1726 1329 1725 1327 1722 
4 128 1798 2203 1822 2230 1798 2202 1784 2187 1793 2193 1789 2192 1786 2188 
5 160 2249 2642 2276 2677 2246 2641 2231 2627 2238 2631 2236 2632 2233 2628 
6 192 2687 3088 2723 3125 2685 3078 2671 3067 2675 3075 2679 3079 2673 3068 
7 224 3131 3526 3171 3571 3122 3516 3110 3506 3118 3515 3123 3524 3112 3507 
8 256 3590 3993 3637 4045 3580 3983 3569 3973 3578 3982 3587 3992 3571 3974 
9 288 4038 4430 4089 4490 4030 4422 4017 4411 4026 4421 4036 4429 4019 4412 
10 320 4476 4869 4534 4935 4468 4860 4455 4849 4465 4859 4473 4867 4457 4850 
11 352 4912 5307 4978 5379 4904 5298 4892 5288 4902 5297 4910 5306 4894 5289 
12 384 5372 5775 5446 5854 5362 5765 5351 5753 5360 5764 5369 5774 5353 5754 
13 416 5820 6212 5900 6301 5810 6202 5797 6190 5808 6201 5818 6211 5799 6191 
14 448 6257 6650 6345 6746 6247 6639 6234 6628 6245 6638 6255 6649 6236 6629 
15 480 6694 7086 6789 7194 6683 7075 6671 7065 6681 7073 6692 7085 6673 7066 
16 512 7150 7551 7257 7665 7138 7541 7128 7529 7136 7540 7148 7550 7130 7530 
17 544 7596 7991 7709 8112 7586 7981 7573 7970 7584 7980 7594 7990 7575 7971 
18 576 8036 8430 8156 8558 8027 8422 8014 8410 8024 8421 8034 8429 8016 8411 
19 608 8474 8868 8601 9003 8466 8861 8453 8850 8464 8860 8472 8867 8455 8851 
20 640 8932 9334 9066 9474 8927 9333 8913 9314 8923 9328 8930 9329 8915 9315 
21 672 9379 9779 9518 9921 9377 9772 9358 9752 9375 9775 9374 9771 9360 9753 
22 704 9823 10222 9965 10367 9817 10211 9796 10191 9819 10218 9815 10210 9798 10192 
23 736 10265 10665 10410 10811 10255 10651 10234 10631 10261 10661 10253 10650 10236 10632 
24 768 10729 11134 10874 11280 10715 11114 10694 11095 10734 11138 10713 11113 10696 11096 
25 800 11178 11576 11324 11724 11159 11551 11139 11534 11182 11580 11157 11550 11141 11535 
26 832 11620 12020 11768 12168 11596 11989 11578 11975 11624 12024 11594 11988 11580 11976 
27 864 12063 12463 12211 12613 12033 12427 12018 12416 12067 12467 12031 12426 12020 12417 
28 896 12536 12945 12676 13083 12493 12893 12479 12879 12531 12936 12489 12892 12481 12880 
29 928 12991 13392 13127 13526 12938 13333 12923 13318 12980 13382 12936 13332 12925 13319 
30 960 13437 13838 13570 13970 13378 13772 13362 13758 13426 13828 13376 13771 13364 13759 
31 992 13881 14282 14013 14415 13816 14208 13801 14194 13871 14273 13814 14207 13803 14196 
32 1024 14345 14752 14478 14884 14272 14671 14257 14657 14337 14743 14270 14670 14260 14658 
33 1056 14798 15197 14928 15329 14716 15107 14701 15094 14787 15187 14714 15106 14703 15095 
34 1088 15242 15641 15373 15774 15152 15543 15138 15531 15231 15631 15150 15542 15140 15532 
35 1120 15684 16083 15817 16217 15587 15978 15574 15967 15674 16073 15585 15977 15576 15968 
36 1152 16148 16554 16280 16685 16044 16444 16030 16429 16136 16541 16040 16443 16032 16430 
37 1184 16598 16996 16729 17128 16489 16882 16473 16868 16585 16985 16487 16881 16475 16869 
38 1216 17040 17437 17172 17572 16927 17318 16912 17305 17029 17427 16925 17317 16914 17306 
39 1248 17480 17879 17615 18013 17362 17755 17348 17743 17470 17871 17360 17754 17350 17744 
40 1280 17942 18351 18076 18483 17820 18221 17806 18205 17934 18341 17817 18220 17808 18206 
41 1312 18396 18794 18527 18928 18266 18656 18249 18641 18385 18784 18264 18655 18251 18643 
42 1344 18839 19236 18972 19372 18701 19092 18685 19078 18828 19226 18699 19091 18687 19079 
43 1376 19279 19677 19415 19813 19136 19529 19121 19516 19269 19669 19134 19528 19123 19517 
44 1408 19740 20147 19876 20281 19593 19995 19579 19980 19732 20137 19591 19994 19581 19981 
45 1440 20192 20590 20325 20724 20040 20432 20024 20418 20181 20579 20038 20431 20026 20419 
46 1472 20634 21033 20768 21167 20477 20870 20462 20857 20623 21023 20475 20869 20464 20858 
47 1504 21076 21474 21210 21610 20914 21306 20900 21294 21066 21465 20912 21305 20902 21295 
48 1536 21537 21945 21673 22078 21371 21773 21357 21758 21528 21934 21368 21772 21359 21759 
49 1568 21989 22388 22122 22523 21818 22208 21802 22194 21978 22377 21816 22207 21804 22195 
50 1600 22432 22830 22567 22968 22253 22645 22238 22632 22421 22820 22251 22644 22240 22633 
51 1632 22873 23270 23011 23411 22689 23082 22675 23070 22863 23261 22687 23081 22677 23071 
52 1664 23333 23740 23474 23878 23147 23549 23133 23534 23324 23730 23144 23548 23135 23535 
53 1696 23785 24184 23922 24321 23594 23986 23578 23971 23774 24175 23592 23985 23580 23972 
54 1728 24230 24630 24365 24765 24031 24422 24015 24409 24219 24620 24029 24421 24017 24410 
55 1760 24673 25073 24808 25208 24466 24857 24452 24845 24663 25064 24464 24856 24454 24846 
56 1792 25136 25543 25271 25681 24922 25321 24908 25307 25127 25532 24919 25322 24910 25308 
57 1824 25587 25985 25725 26127 25365 25759 25351 25745 25576 25974 25367 25760 25353 25746 
58 1856 26029 26426 26171 26571 25803 26197 25789 26184 26018 26417 25805 26199 25791 26185 
59 1888 26470 26868 26614 27011 26240 26634 26227 26621 26460 26859 26242 26635 26229 26622 
60 1920 26931 27340 27074 27481 26698 27098 26684 27083 26922 27329 26699 27097 26686 27085 
61 1952 27384 27783 27525 27927 27143 27535 27127 27522 27373 27772 27141 27534 27129 27523 
62 1984 27827 28224 27971 28371 27580 27974 27566 27960 27816 28214 27578 27975 27568 27961 
63 2016 28267 28665 28414 28818 28017 28414 28003 28396 28257 28657 28022 28416 28005 28398 
64 2048 28728 29123 28882 29273 28480 28869 28459 28848 28720 29112 28483 28870 28461 28849 
65 2080 29167 29555 29317 29698 28913 29295 28892 29274 29156 29545 28915 29296 28894 29282 
66 2112 29600 29987 29742 30125 29339 29719 29319 29699 29589 29976 29341 29720 29326 29713 
67 2144 30030 30417 30168 30555 29763 30154 29743 30126 30019 30407 29764 30147 29757 30146 
68 2176 30482 30878 30619 31007 30217 30614 30190 30583 30470 30863 30211 30596 30209 30595 
69 2208 30922 31309 31051 31433 30658 31046 30627 31008 30907 31294 30641 31021 30639 31020 
70 2240 31353 31740 31477 31862 31090 31478 31053 31434 31338 31725 31066 31447 31068 31448 
71 2272 31783 32171 31905 32291 31522 31914 31478 31863 31768 32156 31490 31872 31492 31873 
72 2304 32234 32627 32354 32740 31977 32368 31927 32316 32220 32613 31935 32321 31939 32324 
73 2336 32671 33057 32785 33164 32414 32803 32360 32739 32657 33044 32365 32754 32370 32757 
74 2368 33101 33485 33209 33590 32849 33235 32783 33163 33088 33474 32798 33178 32801 33181 
