0 0 14 426 0 403 2 404 4 405 6 406 
1 32 470 870 447 842 449 843 451 846 453 847 
2 64 914 1317 886 1282 888 1283 890 1287 892 1288 
3 96 1360 1763 1325 1722 1327 1723 1330 1726 1332 1727 
4 128 1826 2235 1785 2188 1787 2189 1789 2193 1793 2194 
5 160 2282 2687 2232 2627 2234 2628 2237 2637 2239 2638 
6 192 2733 3135 2671 3068 2673 3069 2681 3077 2683 3078 
7 224 3178 3580 3111 3508 3113 3509 3120 3516 3122 3517 
8 256 3649 4057 3571 3972 3573 3973 3579 3986 3582 3996 
9 288 4101 4503 4016 4412 4018 4413 4030 4431 4040 4441 
10 320 4547 4948 4456 4850 4458 4851 4475 4874 4485 4884 
11 352 4991 5392 4893 5287 4895 5288 4917 5317 4927 5325 
12 384 5457 5864 5350 5752 5352 5753 5380 5787 5388 5802 
13 416 5908 6310 5796 6192 5798 6193 5831 6233 5846 6247 
14 448 6354 6755 6236 6630 6238 6631 6277 6678 6291 6690 
15 480 6798 7198 6673 7066 6675 7067 6721 7121 6733 7131 
16 512 7263 7671 7129 7532 7131 7533 7184 7593 7196 7608 
17 544 7715 8118 7576 7973 7578 7974 7637 8040 7652 8053 
18 576 8162 8564 8017 8412 8019 8413 8084 8486 8097 8499 
19 608 8607 9012 8455 8851 8457 8852 8529 8932 8542 8945 
20 640 9077 9487 8914 9317 8916 9318 8995 9404 9008 9424 
21 672 9531 9934 9361 9755 9363 9757 9448 9850 9468 9871 
22 704 9978 10381 9799 10192 9801 10193 9894 10295 9915 10316 
23 736 10424 10826 10235 10632 10237 10633 10338 10739 10359 10761 
24 768 10891 11296 10695 11097 10697 11098 10802 11209 10824 11236 
25 800 11340 11740 11141 11535 11143 11536 11253 11655 11280 11679 
26 832 11784 12185 11579 11975 11581 11976 11699 12101 11723 12124 
27 864 12228 12630 12018 12412 12020 12413 12144 12545 12167 12568 
28 896 12697 13105 12475 12875 12477 12876 12608 13015 12632 13043 
29 928 13149 13549 12919 13314 12921 13315 13059 13458 13087 13485 
30 960 13593 13993 13358 13753 13360 13754 13502 13902 13529 13929 
31 992 14036 14440 13796 14190 13798 14191 13945 14346 13972 14373 
32 1024 14505 14911 14253 14652 14255 14653 14409 14815 14436 14850 
33 1056 14955 15356 14696 15088 14698 15089 14859 15259 14894 15295 
34 1088 15400 15799 15132 15527 15134 15528 15303 15703 15339 15738 
35 1120 15842 16242 15570 15963 15572 15964 15746 16147 15781 16181 
36 1152 16309 16714 16026 16425 16028 16426 16210 16616 16245 16656 
37 1184 16758 17159 16469 16862 16471 16863 16660 17061 16700 17101 
38 1216 17203 17604 16906 17299 16908 17300 17105 17506 17145 17546 
39 1248 17647 18047 17342 17735 17344 17736 17549 17947 17589 17988 
