0 0 148271 148687 146768 147178 90456 91091 98850 99285 0 5162 20492 21303 5489 5941 3014 3465 4947 5375 5813 6238 7497 7931 9467 9907 15428 15863 20656 21108 32686 33100 32542 33006 56444 57022 61486 61918 79842 80319 75767 76200 117451 117879 116131 116670 137644 138067 136057 136669 166009 166430 163156 163557 171645 172044 169363 169788 
1 32 148712 149143 147190 147601 91103 91540 99298 99799 5234 6145 21319 21861 5954 6556 3477 3955 5387 5855 6251 6721 7943 8561 9920 10436 15875 16305 21120 21559 33112 33560 33018 33471 57036 57505 61931 62637 80332 80794 76213 76841 117893 118340 116683 117123 138081 138513 136681 137113 166442 166877 163569 163978 172056 172469 169801 170216 
2 64 149161 149599 147615 148205 91553 91982 99850 100355 6157 7192 21884 22453 6569 7036 3967 4423 5868 6348 6734 7212 8574 8996 10448 10926 16317 16729 21571 22047 33572 34195 33483 34128 57518 57931 62650 63130 80810 81261 76853 77278 118352 118784 117137 117571 138525 138949 137125 137552 166889 167314 163990 164397 172481 172903 170234 170668 
3 96 149611 150061 148218 148647 91994 92430 100385 100909 7204 8556 22467 23016 7050 7477 4436 4918 6364 6832 7225 7656 9009 9427 10940 11555 16741 17242 22063 22864 34214 34767 34140 34566 57943 58366 63144 63646 81273 81722 77292 77709 118799 119226 117583 118012 138961 139549 137564 137991 167326 167752 164409 164815 172915 173351 170681 171123 
4 128 150116 150540 148699 149101 92489 92918 101031 101443 8643 9225 23217 23720 7546 7986 5005 5640 6894 7401 7703 8126 9474 9890 11658 12111 17364 17830 22953 23401 34815 35283 34616 35046 58420 58891 63701 64184 81798 82463 77759 78172 119321 119750 118068 118492 139603 140027 138034 138478 167795 168287 164858 165311 173409 173956 171171 171598 
5 160 150558 151039 149113 149556 92935 93444 101455 101924 9297 9943 23760 24399 7999 8635 5653 6175 7413 7834 8138 8845 9902 10341 12126 12569 17843 18309 23413 23848 35295 35719 35061 35487 58903 59316 64197 64673 82477 82899 78184 78638 119764 120276 118504 118966 140039 140482 138490 138925 168299 168728 165323 165735 173968 174399 171610 172017 
6 192 151051 151561 149568 149980 93456 94023 101936 102497 9964 11554 24413 24890 8647 9060 6187 6630 7846 8248 8858 9363 10353 10775 12581 13096 18321 18798 23861 24313 35732 36144 35499 35938 59328 59864 64685 65109 82911 83328 78651 79094 120288 120769 118979 119640 140494 140919 138937 139518 168740 169164 165747 166152 174411 174842 172029 172439 
7 224 151575 152055 149992 150433 94037 94594 102509 102936 11566 12032 24904 25613 9072 9480 6642 7076 8260 8739 9376 9810 10788 11389 13115 13613 18816 19246 24326 24744 36157 36600 35951 36379 59877 60347 65121 65563 83340 83768 79110 79748 120786 121263 119652 120230 140932 141356 139530 139983 169179 169646 166164 166582 174854 175312 172452 172868 
8 256 152126 152556 150484 151084 94645 95064 102981 103425 12084 14194 25668 26181 9530 9934 7119 7567 8784 9181 9858 10275 11437 11899 13664 14245 19310 19950 24789 25190 36647 37175 36428 36966 60408 60858 65618 66034 83820 84250 79799 80250 121369 121886 120289 120727 141401 141814 140039 140449 169689 170116 166625 167039 175370 175813 172911 173328 
9 288 152568 153056 151097 151545 95076 95558 103450 103893 14218 14720 26228 26720 9946 10370 7580 8007 9193 9602 10287 10785 11911 12351 14258 14717 19963 20503 25202 25701 37188 37665 36979 37473 60871 61324 66047 66505 84262 84785 80264 80728 121901 122503 120739 121161 141827 142422 140466 140890 170128 170561 167051 167472 175825 176255 173340 173882 
