0 0 88882 89298 9172 9581 559 968 6658 7118 72988 73397 5698 6117 0 491 8726 9145 48202 48632 7179 7760 2380 2792 7225 7822 44708 45110 
1 32 89310 89733 9593 9988 980 1397 7130 7754 73409 73824 6129 6612 506 952 9158 9583 48645 49141 7772 8191 2804 3222 7834 8237 45123 45544 
2 64 89745 90159 10000 10586 1409 1836 7766 8171 73836 74260 6624 7068 965 1380 9595 10021 49154 49715 8203 8618 3234 3648 8250 8667 45557 45962 
3 96 90171 90583 10598 11001 1850 2285 8183 8597 74274 74684 7084 7506 1392 1833 10033 10588 49727 50157 8630 9052 3660 4077 8679 9087 45975 46393 
4 128 90626 91031 11044 11434 2329 2764 8640 9054 74730 75130 7553 7969 1881 2309 10636 11054 50203 50610 9095 9511 4125 4587 9131 9535 46437 46931 
5 160 91043 91599 11446 11850 2776 3198 9066 9477 75147 75559 7984 8418 2322 2765 11066 11490 50622 51027 9523 9946 4599 5019 9547 9956 46944 47357 
6 192 91611 92026 11862 12271 3210 3633 9489 9898 75571 75972 8433 8879 2777 3197 11502 11925 51039 51442 9958 10516 5031 5448 9968 10584 47369 47789 
7 224 92038 92459 12283 12681 3645 4073 9910 10514 75984 76404 8891 9299 3209 3615 11937 12349 51454 51862 10528 10939 5460 5884 10596 10999 47801 48218 
8 256 92502 92916 12724 13325 4117 4538 10558 10975 76459 76857 9342 9757 3664 4087 12392 12797 51914 52459 10982 11382 5931 6347 11042 11444 48275 48677 
9 288 92928 93350 13338 13734 4550 4978 10987 11407 76871 77295 9769 10181 4099 4514 12809 13380 52471 52894 11394 11809 6359 6788 11456 11865 48689 49101 
10 320 93362 93776 13746 14144 4990 5412 11419 11837 77307 77743 10193 10599 4526 4957 13392 13808 52906 53312 11821 12229 6800 7219 11877 12276 49113 49686 
11 352 93788 94350 14156 14566 5426 5847 11849 12269 77758 78177 10611 11016 4969 5372 13820 14229 53324 53725 12241 12651 7231 7790 12289 12688 49698 50115 
12 384 94395 94813 14614 15019 5891 6314 12313 12727 78224 78630 11062 11465 5415 5819 14273 14680 53770 54165 12697 13280 7839 8260 12731 13327 50159 50559 
13 416 94825 95247 15032 15450 6326 6766 12739 13335 78642 79061 11478 11889 5831 6241 14692 15104 54177 54584 13292 13704 8272 8698 13339 13741 50571 50986 
14 448 95259 95677 15463 15885 6778 7204 13347 13764 79073 79488 11901 12310 6253 6657 15116 15529 54597 54998 13716 14131 8710 9134 13753 14156 50998 51402 
