0 0 144850 145260 69574 69965 143900 144309 0 403 144841 145239 56346 56787 144276 144781 
1 32 145272 145688 69977 70377 144321 144793 415 827 145251 145650 56799 57236 144794 145203 
2 64 145700 146113 70389 70791 144805 145218 839 1245 145662 146065 57248 57665 145215 145618 
3 96 146125 146540 70803 71217 145230 145644 1257 1664 146077 146474 57677 58094 145630 146038 
4 128 146583 146993 71260 71656 145688 146094 1707 2173 146517 146910 58137 58547 146081 146482 
5 160 147005 147448 71668 72143 146106 146525 2185 2625 146922 147324 58559 58983 146494 146904 
6 192 147460 147872 72155 72551 146537 146948 2637 3047 147336 147730 58995 59410 146916 147316 
7 224 147884 148307 72563 72998 146960 147440 3059 3475 147742 148142 59422 59831 147328 147728 
8 256 148350 148771 73042 73432 147483 147903 3518 3932 148185 148576 59874 60279 147772 148172 
9 288 148783 149214 73444 73875 147915 148346 3944 4365 148588 148998 60291 60848 148184 148595 
10 320 149226 149650 73887 74293 148358 148780 4377 4995 149010 149413 60860 61267 148607 149014 
11 352 149662 150288 74305 74872 148792 149213 5007 5437 149425 149827 61279 61683 149026 149428 
12 384 150331 150755 74915 75332 149256 149681 5480 5888 149870 150379 61726 62131 149471 149876 
13 416 150767 151198 75344 75764 149693 150294 5900 6321 150391 150792 62143 62557 149888 150385 
14 448 151210 151634 75776 76177 150306 150734 6333 6747 150804 151205 62569 62977 150397 150801 
15 480 151646 152064 76189 76624 150746 151164 6759 7166 151217 151637 62989 63406 150813 151218 
16 512 152107 152514 76671 77124 151207 151615 7209 7686 151683 152081 63449 63862 151261 151665 
17 544 152526 153073 77136 77759 151627 152050 7698 8109 152093 152491 63874 64318 151677 152083 
18 576 153085 153493 77771 78169 152062 152476 8121 8522 152503 153057 64330 64748 152095 152495 
19 608 153505 153910 78181 78646 152488 153055 8534 8948 153070 153470 64761 65175 152507 153059 
20 640 153956 154364 78692 79085 153098 153502 8991 9390 153513 153913 65218 65643 153106 153507 
21 672 154376 154792 79097 79509 153514 153924 9402 9815 153925 154331 65655 66083 153519 153928 
22 704 154804 155215 79521 79917 153936 154346 9827 10234 154343 154743 66095 66525 153941 154349 
23 736 155227 155648 79929 80481 154358 154773 10246 10665 154755 155154 66537 66961 154361 154776 
24 768 155691 156108 80524 80920 154816 155232 10708 11120 155197 155594 67006 67413 154824 155235 
25 800 156120 156544 80933 81375 155244 155920 11132 11555 155606 156008 67425 67849 155247 155924 
26 832 156556 156982 81387 81805 155932 156351 11567 11982 156020 156423 67861 68285 155937 156354 
27 864 156994 157421 81817 82234 156363 156787 11994 12411 156435 156841 68298 68724 156366 156790 
28 896 157464 157883 82277 82675 156830 157249 12455 12865 156884 157283 68776 69216 156838 157252 
29 928 157895 158323 82687 83297 157261 157688 12877 13327 157295 157704 69228 69643 157264 157692 
30 960 158335 158757 83309 83710 157700 158120 13339 13790 157716 158124 69655 70060 157705 158123 
31 992 158769 159193 83722 84126 158132 158554 13802 14213 158136 158556 70072 70482 158135 158691 
32 1024 159236 159654 84169 84567 158597 159009 14256 14653 158599 159011 70526 70934 158734 159130 
33 1056 159666 160095 84579 84990 159021 159443 14665 15080 159023 159445 70946 71361 159142 159548 
34 1088 160107 160529 85002 85405 159455 159872 15092 15540 159457 159874 71373 71787 159560 159961 
35 1120 160541 160962 85417 85817 159884 160301 15552 16124 159886 160303 71799 72212 159973 160373 
36 1152 161005 161587 85860 86260 160344 160759 16167 16576 160346 160761 72255 72662 160416 160812 
37 1184 161599 162024 86272 86677 160771 161189 16588 17005 160773 161190 72674 73090 160824 161226 
38 1216 162037 162464 86689 87092 161201 161626 17017 17435 161202 161598 73102 73512 161238 161637 
39 1248 162476 162896 87104 87504 161638 162063 17447 17856 161610 162022 73524 73933 161649 162066 
40 1280 162939 163362 87548 87998 162106 162530 17899 18308 162068 162467 73977 74380 162114 162533 
41 1312 163374 163803 88010 88419 162542 162968 18320 18857 162479 162905 74392 74928 162545 162972 
42 1344 163815 164337 88431 88924 162980 163404 18869 19289 162917 163317 74940 75349 162985 163407 
43 1376 164349 164770 88936 89340 163416 163840 19301 19714 163329 163729 75361 75768 163419 163843 
44 1408 164813 165236 89383 89825 163883 164341 19757 20164 163772 164319 75813 76224 163891 164344 
45 1440 165248 165683 89837 90253 164353 164782 20176 20591 164331 164740 76236 76654 164356 164786 
46 1472 165695 166118 90265 90723 164794 165219 20603 21014 164752 165167 76666 77085 164799 165222 
47 1504 166130 166551 90735 91136 165231 165650 21026 21436 165179 165590 77097 77657 165234 165653 
48 1536 166594 167189 91179 91698 165693 166111 21479 21884 165633 166036 77700 78108 165701 166120 
49 1568 167201 167626 91710 92116 166123 166548 21896 22307 166048 166463 78120 78648 166132 166560 
50 1600 167638 168062 92128 92586 166561 167182 22319 22734 166475 166881 78661 79076 166572 167185 
51 1632 168074 168499 92598 93003 167194 167615 22746 23158 166893 167298 79088 79501 167197 167618 
52 1664 168542 168958 93046 93481 167658 168076 23201 23607 167341 167744 79546 79954 167666 168079 
53 1696 168970 169399 93493 93901 168088 168511 23619 24036 167756 168166 79966 80490 168091 168515 
54 1728 169411 169957 93913 94509 168523 168941 24048 24573 168178 168586 80502 80916 168528 168944 
55 1760 169969 170396 94521 94923 168953 169377 24585 24999 168598 168999 80928 81354 168956 169380 
56 1792 170439 170856 94967 95389 169420 169965 25042 25446 169042 169443 81397 81808 169428 169968 
57 1824 170868 171294 95401 95813 169977 170406 25458 25875 169455 169974 81820 82293 169980 170411 
58 1856 171306 171723 95825 96271 170418 170841 25887 26296 169987 170406 82305 82719 170423 170844 
59 1888 171737 172158 96283 96682 170853 171271 26308 26720 170418 170817 82731 83334 170856 171275 
60 1920 172201 172827 96726 97285 171314 171732 26763 27352 170860 171273 83377 83783 171322 171735 
61 1952 172839 173266 97297 97708 171744 172169 27364 27778 171285 171694 83795 84219 171747 172174 
62 1984 173278 173697 97720 98182 172181 172820 27790 28203 171706 172114 84231 84639 172186 172823 
63 2016 173709 174123 98194 98643 172832 173231 28215 28610 172126 172550 84651 85066 172835 173241 
64 2048 174166 174583 98686 99088 173274 173670 28653 29052 172593 173016 85109 85519 173286 173699 
65 2080 174595 175019 99100 99534 173682 174095 29064 29463 173028 173457 85531 86037 173711 174133 
66 2112 175031 175544 99546 100009 174107 174511 29475 30082 173469 173895 86049 86461 174145 174557 
67 2144 175556 175979 100021 100437 174523 174926 30094 30492 173907 174333 86473 86886 174569 174980 
68 2176 176022 176437 100483 100888 174969 175450 30536 30939 174376 174796 86929 87334 175023 175455 
69 2208 176449 176876 100900 101318 175462 175867 30951 31353 174808 175240 87346 87769 175467 175883 
70 2240 176888 177308 101330 101740 175879 176285 31365 31766 175252 175678 87781 88193 175895 176302 
71 2272 177320 177744 101752 102171 176297 176715 31778 32177 175690 176114 88205 88816 176314 176723 
72 2304 177787 178312 102221 102768 176760 177171 32220 32617 176157 176575 88859 89256 176768 177174 
73 2336 178324 178756 102780 103199 177183 177598 32629 33034 176587 177016 89268 89680 177186 177602 
74 2368 178768 179193 103211 103629 177610 178021 33046 33446 177028 177450 89692 90096 177615 178024 
75 2400 179205 179631 103641 104059 178033 178446 33458 33858 177462 177884 90108 90512 178036 178449 
76 2432 179674 180101 104103 104513 178489 178904 33901 34296 177927 178351 90555 90956 178497 178907 
77 2464 180113 180541 104525 104946 178916 179336 34308 34711 178363 178793 90968 91377 178919 179340 
78 2496 180553 181165 104958 105368 179348 179763 34723 35121 178805 179234 91389 91801 179353 179766 
79 2528 181177 181601 105380 105786 179775 180178 35133 35627 179246 179677 91813 92230 179778 180193 
80 2560 181644 182060 105830 106234 180221 180625 35670 36063 179720 180146 92273 92685 180237 180644 
81 2592 182072 182495 106246 106671 180637 181173 36075 36473 180158 180596 92697 93123 180656 181177 
82 2624 182507 182927 106683 107092 181185 181608 36485 36875 180608 181168 93135 93550 181190 181611 
83 2656 182939 183360 107104 107513 181620 182021 36887 37284 181180 181606 93562 93977 181623 182036 
84 2688 183403 183944 107556 107960 182064 182468 37327 37719 181652 182076 94020 94512 182080 182492 
85 2720 183956 184379 107972 108390 182480 182895 37731 38132 182090 182521 94524 94980 182504 182914 
86 2752 184391 184813 108402 108808 182907 183318 38144 38541 182534 182963 94992 95410 182926 183339 
87 2784 184825 185242 108820 109235 183330 183905 38553 38953 182977 183401 95422 95826 183351 183908 
88 2816 185285 185702 109278 109687 183948 184358 38996 39393 183445 183972 95869 96274 183956 184361 
89 2848 185714 186137 109699 110119 184370 184787 39405 39865 183984 184412 96286 96695 184373 184791 
90 2880 186149 186745 110131 110547 184799 185208 39877 40278 184424 184850 96707 97280 184804 185211 
91 2912 186757 187178 110559 111217 185220 185628 40290 40722 184862 185282 97292 97695 185223 185632 
92 2944 187222 187637 111260 111698 185671 186080 40765 41214 185326 185741 97739 98185 185679 186083 
93 2976 187649 188078 111710 112133 186092 186662 41226 41692 185753 186180 98197 98652 186095 186666 
94 3008 188090 188515 112145 112565 186674 187085 41704 42104 186192 186748 98664 99070 186679 187088 
95 3040 188527 188932 112577 112988 187097 187503 42116 42518 186760 187185 99082 99505 187100 187513 
96 3072 188975 189524 113034 113448 187546 187951 42561 42955 187230 187646 99549 100006 187558 187967 
97 3104 189536 189942 113460 114001 187963 188386 42967 43376 187658 188086 100018 100438 187979 188400 
98 3136 189954 190358 114013 114421 188398 188815 43388 43808 188098 188522 100452 100877 188412 188828 
99 3168 190370 190770 114433 114847 188827 189241 43820 44222 188534 188960 100889 101309 188840 189258 
100 3200 190813 191210 114890 115299 189284 189695 44266 44678 189003 189527 101352 101769 189301 189713 
101 3232 191222 191626 115311 115725 189707 190128 44690 45098 189539 189970 101781 102205 189725 190147 
102 3264 191638 192040 115737 116146 190140 190558 45110 45520 189982 190408 102217 102765 190159 190573 
103 3296 192052 192452 116158 116786 190570 190996 45532 45935 190420 190842 102777 103186 190585 190999 
104 3328 192495 192891 116829 117245 191039 191462 45978 46381 190885 191304 103231 103640 191047 191465 
105 3360 192903 193306 117257 117674 191474 191898 46393 46880 191316 191742 103652 104071 191477 191902 
106 3392 193318 193721 117687 118096 191910 192359 46892 47361 191754 192357 104083 104495 191915 192362 
107 3424 193733 194135 118108 118563 192371 192791 47373 47779 192369 192788 104507 104923 192374 192794 
108 3456 194178 194573 118606 119012 192834 193251 47822 48218 192831 193241 104966 105371 192842 193254 
109 3488 194585 195148 119024 119555 193263 193687 48230 48641 193253 193682 105383 105805 193266 193691 
110 3520 195160 195575 119567 119973 193699 194117 48653 49092 193694 194113 105817 106231 193704 194120 
111 3552 195589 196012 119985 120392 194129 194547 49104 49702 194125 194545 106243 106662 194132 194550 
112 3584 196058 196451 120435 120840 194590 195137 49745 50172 194588 195135 106705 107205 194598 195144 
113 3616 196463 196861 120852 121263 195149 195558 50184 50590 195147 195574 107217 107642 195156 195576 
114 3648 196873 197277 121275 121682 195570 195987 50602 51011 195586 196008 107654 108116 195588 196010 
115 3680 197289 197681 121694 122103 195999 196410 51023 51426 196020 196434 108128 108550 196022 196436 
116 3712 197724 198117 122146 122549 196453 196855 51470 51865 196477 196887 108593 109010 196479 196889 
117 3744 198129 198533 122561 122976 196867 197280 51877 52288 196900 197320 109022 109454 196901 197319 
118 3776 198545 198942 122988 123395 197292 197841 52300 52702 197332 197928 109466 109887 197331 197845 
119 3808 198954 199359 123407 123820 197853 198273 52714 53121 197940 198359 109899 110314 197858 198276 
120 3840 199402 199799 123863 124268 198316 198732 53164 53564 198402 198816 110358 110767 198324 198735 
121 3872 199811 200219 124280 124696 198744 199172 53576 53986 198828 199259 110779 111226 198747 199176 
122 3904 200231 200717 124708 125181 199184 199606 53998 54401 199271 199693 111238 111695 199189 199609 
123 3936 200729 201144 125193 125602 199618 200040 54413 54817 199705 200128 111707 112120 199621 200043 
