0 0 116815 117228 108575 108986 66833 67307 69297 69727 24571 25026 22536 22978 0 407 1 457 274 716 4119 4707 3055 3470 1870 2286 11317 11770 19227 19699 35403 35812 38122 38554 53799 54206 57362 57826 79759 80191 80230 80666 112742 113164 109857 110267 132489 133047 126081 126501 
1 32 117240 117657 108998 109404 67340 67867 69740 70180 25041 25481 22991 23464 419 892 470 952 728 1147 4719 5158 3485 3966 2299 2795 11783 12279 19712 20199 35825 36270 38566 39001 54220 54915 57839 58268 80204 80672 80678 81101 113176 113605 110279 110818 133059 133477 126513 126941 
2 64 117669 118092 109416 109807 67881 68345 70192 70666 25493 26052 23481 24130 904 1312 965 1640 1160 1633 5170 5604 3979 4594 2807 3213 12291 12873 20212 20653 36282 36740 39013 39442 54927 55361 58280 58709 80684 81102 81113 81526 113617 114044 110830 111287 133490 133908 126953 127469 
3 96 118104 118523 109819 110215 68360 68901 70691 71144 26078 26484 24142 24668 1324 1818 1652 2101 1646 2078 5617 6038 4610 5095 3226 3631 12890 13318 20666 21374 36752 37171 39454 39894 55375 55798 58728 59158 81118 81536 81538 81951 114056 114482 111302 111724 133921 134339 127486 127918 
4 128 118567 119036 110263 110813 69032 69513 71229 71736 26548 26988 24829 25356 1867 2300 2157 2590 2126 2540 6088 6507 5158 5592 3704 4112 13366 13775 21438 21924 37214 37639 39942 40360 55842 56257 59225 59641 81579 81999 81999 82419 114525 114943 111775 112208 134387 134790 127961 128380 
5 160 119048 119465 110825 111257 69539 70002 71751 72239 27000 27704 25373 25830 2312 2802 2602 3064 2553 2972 6519 6978 5606 6070 4125 4729 13788 14207 21936 22446 37652 38191 40373 40929 56269 56683 59653 60106 82011 82438 82431 82871 114956 115394 112220 112643 134802 135224 128392 128822 
6 192 119477 119885 111269 111684 70017 70476 72260 72707 27775 28269 25853 26345 2814 3298 3076 3546 2985 3397 6991 7478 6084 6596 4742 5212 14219 14646 22458 22918 38204 38659 40942 41372 56695 57108 60118 60626 82451 82886 82885 83329 115406 115832 112659 113094 135237 135816 128834 129259 
7 224 119897 120346 111696 112121 70488 70944 72721 73170 28295 28736 26361 26911 3311 3740 3558 3988 3410 3868 7498 7954 6608 7210 5225 5702 14659 15164 22930 23334 38671 39070 41384 41798 57120 57618 60638 61101 82899 83393 83343 83774 115844 116353 113108 113524 135828 136235 129271 129696 
8 256 120401 120846 112174 112585 71045 71599 73230 73698 28821 29259 26969 27443 3786 4201 4035 4541 3916 4550 8022 8465 7253 7669 5749 6195 15210 15731 23381 23989 39115 39519 41843 42255 57668 58080 61150 61571 83470 83895 83820 84264 116399 116824 113593 114000 136278 136697 129761 130278 
9 288 120858 121295 112598 113050 71611 72042 73714 74299 29271 29757 27463 27997 4213 4651 4553 4992 4562 5006 8478 9032 7682 8122 6209 6708 15744 16243 24001 24414 39531 39987 42267 42686 58092 58514 61583 62023 83911 84378 84277 84704 116837 117267 114012 114420 136709 137137 130291 130730 
