0 0 361453 362049 358152 358545 67360 67777 54379 54858 292513 292922 289329 289774 5970 6387 0 468 161194 161605 155925 156347 10759 11180 1285 1713 158661 159160 157357 157789 34596 35001 32899 33369 162563 163018 156704 157147 91359 91780 94203 94621 172252 172674 173355 173800 140338 140754 146976 147397 229932 230378 231262 231705 178453 178866 174270 174675 293933 294360 297138 297541 
1 32 362062 362500 358557 359122 67793 68400 54877 55386 292935 293364 289789 290418 6399 6818 480 917 161617 162347 156359 156831 11193 11697 1727 2221 159172 159646 157802 158252 35015 35430 33381 33834 163030 163454 157159 157601 91801 92285 94633 95064 172686 173122 173812 174235 140766 141189 147409 148017 230390 230839 231717 232162 178878 179476 174687 175136 294372 294817 297553 297958 
2 64 362512 362934 359134 359547 68412 68847 55398 55851 293376 293798 290430 290873 6831 7272 929 1400 162359 162762 156843 157279 11710 12207 2234 2661 159658 160073 158264 158810 35442 35871 33846 34465 163466 163887 157613 158048 92297 92773 95076 95493 173134 173812 174247 174665 141201 141624 148029 148456 230852 231335 232174 232580 179488 179884 175149 175553 294829 295282 297970 298375 
3 96 362946 363374 359561 359969 68877 69456 55868 56334 293810 294213 290885 291320 7285 7735 1413 1867 162774 163184 157299 157734 12222 12668 2675 3223 160085 160506 158824 159459 35884 36288 34477 35028 163905 164322 158061 158536 92786 93216 95505 95923 173825 174252 174678 175096 141636 142114 148468 148892 231350 231810 232613 233080 179896 180301 175568 176022 295294 295730 298387 299049 
4 128 363424 363844 360014 360432 69576 70016 56430 57113 294267 294672 291366 291784 7807 8239 1927 2367 163235 163649 157782 158225 12715 13137 3331 3816 160594 161061 159510 159995 36333 36758 35079 35569 164366 164846 158591 159012 93263 93702 96010 96474 174300 174736 175148 175584 142158 142591 148935 149349 231861 232335 233132 233587 180344 180740 176068 176641 295777 296224 299102 299519 
5 160 363856 364283 360444 360843 70036 70522 57125 57556 294684 295103 291796 292221 8251 8811 2380 3006 163663 164094 158238 158735 13151 13587 3828 4290 161073 161554 160007 160441 36770 37279 35582 36025 164858 165334 159024 159659 93715 94217 96487 97135 174749 175174 175596 176118 142605 143118 149361 149789 232347 232803 233600 234053 180752 181157 176653 177076 296236 296691 299531 299941 
6 192 364295 364728 360855 361261 70534 71228 57573 58118 295115 295528 292233 292654 8823 9234 3018 3447 164106 164569 158748 159183 13599 14123 4302 4748 161566 162016 160454 160876 37293 37865 36037 36477 165346 165782 159673 160182 94229 94678 97148 97628 175186 175632 176130 176642 143132 143559 149801 150222 232815 233265 234065 234494 181169 181569 177089 177513 296703 297139 299954 300369 
7 224 364740 365167 361273 361676 71256 71743 58172 58631 295540 296188 292666 293244 9247 9672 3459 3899 164583 165168 159196 159669 14136 14645 4760 5196 162028 162487 160888 161300 37879 38296 36489 37244 165798 166221 160197 160618 94691 95133 97641 98130 175647 176127 176655 177087 143571 144038 150234 150644 233278 233728 234506 234939 181581 181978 177525 177945 297151 297580 300381 300780 
8 256 365210 365630 361719 362115 71804 72319 58703 59178 296238 296638 293287 293692 9734 10144 3945 4360 165221 165645 159746 160199 14778 15222 5255 5976 162566 163074 161347 161754 38340 38745 37296 37745 166279 166702 160664 161087 95177 95621 98184 98670 176174 176718 177132 177574 144086 144494 150691 151131 233773 234220 234990 235401 182021 182425 177991 178409 297625 298044 300823 301220 
9 288 365642 366074 362127 362531 72335 72787 59190 59683 296651 297056 293704 294121 10157 10577 4374 4815 165658 166121 160212 160649 15234 15714 5989 6410 163086 163509 161767 162329 38757 39174 37762 38191 166714 167179 161104 161567 95633 96067 98683 99134 176730 177189 177586 178016 144506 144996 151144 151590 234232 234680 235413 235852 182437 182914 178422 178896 298056 298479 301232 301840 
