0 0 266458 266869 82787 83179 32366 32782 69165 69771 200997 201411 41258 41815 0 471 6829 7369 111097 111729 7364 7786 12295 12713 3508 3927 107450 107866 13952 14371 41301 41853 28131 28583 117343 117770 33771 34188 94385 94971 71352 71817 163971 164401 
1 32 266881 267299 83191 83819 32794 33386 69785 70219 201426 201879 41838 42271 483 923 7382 7930 111741 112165 7798 8360 12727 13161 3939 4462 107878 108303 14383 14809 41865 42316 28595 29031 117782 118211 34201 34634 94983 95415 71829 72249 164413 164953 
2 64 267311 267726 83831 84237 33398 33814 70236 70722 201891 202301 42285 42733 936 1384 7942 8433 112177 112598 8373 8807 13173 13837 4474 4898 108315 108880 14821 15244 42331 42737 29043 29464 118223 118638 34647 35070 95427 95835 72261 72724 164965 165405 
3 96 267738 268327 84249 84673 33831 34317 70735 71143 202315 202724 42745 43180 1396 1847 8445 8917 112611 113034 8819 9260 13849 14269 4910 5586 108892 109298 15256 15688 42749 43170 29476 29898 118651 119100 35082 35518 95847 96261 72736 73187 165417 165849 
4 128 268373 268782 84722 85132 34413 34826 71189 71602 202773 203180 43229 43643 1919 2321 8973 9440 113081 113519 9380 9791 14312 14725 5639 6118 109343 109756 15731 16145 43216 43621 29941 30550 119144 119550 35565 36145 96304 96712 73230 73642 165897 166312 
5 160 268794 269219 85144 85549 34844 35327 71614 72028 203192 203611 43655 44079 2333 2896 9455 9917 113531 113956 9803 10262 14737 15168 6130 6554 109769 110171 16157 16792 43633 44049 30562 30990 119562 120101 36157 36582 96725 97141 73654 74123 166325 166757 
6 192 269231 269644 85561 85977 35348 35785 72040 72617 203625 204102 44091 44634 2908 3337 9930 10436 113968 114553 10275 10708 15180 15600 6566 6973 110184 110730 16804 17244 44061 44665 31002 31425 120114 120535 36594 37023 97153 97736 74135 74546 166769 167193 
7 224 269658 270082 85989 86539 35797 36267 72629 73045 204116 204562 44654 45067 3350 3771 10452 11068 114565 114976 10722 11171 15613 16049 6986 7442 110751 111202 17258 17764 44678 45079 31437 31869 120548 120973 37035 37452 97748 98172 74558 75001 167206 167690 
8 256 270125 270539 86582 87006 36310 36740 73093 73505 204666 205093 45118 45545 3820 4236 11122 11600 115022 115435 11219 11680 16097 16660 7487 7947 111301 111775 17811 18259 45122 45520 31912 32329 121024 121461 37496 37906 98218 98638 75044 75472 167739 168191 
9 288 270551 271108 87018 87440 36752 37216 73517 73939 205106 205544 45558 45974 4248 4661 11612 12051 115448 115849 11693 12117 16672 17120 7959 8450 111787 112284 18271 18726 45532 45939 32341 32767 121473 121921 37918 38339 98650 99075 75484 75931 168204 168657 
