0 0 123313 123724 21936 22339 0 433 21956 22357 53135 53533 
1 32 123736 124156 22351 22757 445 935 22369 22805 53546 54142 
2 64 124168 124584 22769 23347 947 1363 22817 23349 54154 54564 
3 96 124596 125006 23359 23750 1375 1787 23361 23766 54577 54979 
4 128 125049 125453 23793 24202 1830 2238 23809 24210 55027 55438 
5 160 125465 125885 24214 24657 2250 2668 24222 24658 55451 55873 
6 192 125897 126306 24669 25061 2680 3095 24670 25078 55885 56295 
7 224 126318 126744 25073 25476 3107 3678 25090 25505 56308 56715 
8 256 126787 127203 25519 26157 3721 4138 25548 26159 56758 57159 
9 288 127215 127643 26169 26569 4150 4581 26171 26595 57171 57577 
10 320 127655 128075 26581 26981 4593 5014 26607 27024 57589 57986 
11 352 128087 128506 26993 27394 5026 5293 27036 27455 57998 58413 
12 384 128549 128968 27437 27835 5336 5598 27498 27909 58460 58860 
13 416 128980 129533 27847 28253 5610 5942 27921 28343 58873 59297 
14 448 129545 129968 28265 28665 5954 6344 28355 28898 59309 59739 
15 480 129980 130391 28677 29076 6356 6769 28910 29317 59751 60160 
16 512 130434 130843 29119 29512 6812 7285 29360 29766 60208 60607 
17 544 130855 131277 29524 29925 7297 7715 29778 30190 60619 61029 
18 576 131289 131703 29937 30349 7727 8147 30202 30610 61041 61440 
19 608 131715 132127 30361 30759 8159 8419 30622 31026 61453 61856 
20 640 132170 132584 30802 31222 8462 8716 31069 31466 61899 62300 
21 672 132596 133013 31234 31702 8728 9122 31478 31888 62312 62718 
22 704 133025 133442 31714 32106 9134 9392 31900 32301 62730 63133 
23 736 133454 133874 32118 32515 9404 9852 32313 32725 63145 63554 
24 768 133917 134338 32558 32950 9895 10315 32768 33178 63604 64005 
25 800 134350 134776 32962 33364 10327 10761 33190 33609 64017 64420 
26 832 134788 135212 33376 33774 10773 11198 33621 34037 64433 64837 
27 864 135224 135647 33786 34188 11210 11477 34049 34470 64851 65360 
28 896 135690 136109 34231 34630 11520 11783 34513 34928 65415 65812 
29 928 136121 136561 34642 35048 11795 12191 34940 35360 65824 66232 
