0 0 180055 180472 36392 36797 10798 11209 21109 21536 150613 151026 17425 17843 0 417 6681 7129 87654 88054 3854 4272 6034 6475 3917 4364 83131 83539 12252 12675 36481 36889 26666 27083 91485 91930 
1 32 180484 180938 36809 37236 11223 11655 21550 22001 151046 151460 17855 18303 430 868 7142 7613 88066 88530 4284 4800 6487 6924 4377 4813 83552 83984 12687 13170 36901 37312 27095 27526 91942 92406 
2 64 180951 181399 37249 37677 11667 12095 22015 22428 151473 151877 18318 18744 881 1306 7626 8076 88543 89004 4812 5236 6936 7453 4825 5260 83997 84410 13186 13606 37324 37735 27538 27949 92418 92862 
3 96 181411 181843 37689 38233 12107 12532 22440 22847 151889 152302 18767 19221 1318 1840 8089 8582 89017 89440 5250 5694 7466 7888 5272 5723 84424 84865 13618 14075 37749 38273 27961 28416 92876 93289 
4 128 181933 182362 38282 38682 12579 13059 22894 23298 152350 152911 19288 19716 1883 2299 8636 9100 89483 89880 5749 6180 7932 8354 5790 6200 84957 85371 14124 14536 38326 38734 28461 28879 93366 93771 
5 160 182374 182839 38696 39125 13071 13503 23311 23723 152924 153354 19737 20176 2311 2726 9122 9551 89892 90300 6192 6656 8366 8787 6213 6640 85387 85855 14549 14978 38746 39189 28891 29318 93783 94239 
6 192 182851 183281 39141 39555 13515 13934 23735 24310 153367 153789 20191 20609 2738 3158 9572 10244 90312 90712 6668 7097 8799 9231 6652 7059 85867 86312 14990 15410 39202 39605 29330 29902 94251 94687 
7 224 183294 183761 39567 39989 13946 14372 24322 24741 153801 154231 20621 21136 3171 3580 10256 10669 90724 91352 7111 7546 9243 9682 7071 7532 86325 86766 15423 15913 39617 40018 29914 30322 94699 95141 
8 256 183807 184229 40037 40468 14417 14842 24784 25197 154276 154721 21179 21610 3629 4045 10718 11123 91395 91806 7598 8016 9725 10258 7575 8014 86826 87236 15960 16377 40061 40458 30365 30772 95194 95626 
9 288 184241 184677 40480 41054 14859 15297 25209 25632 154738 155158 21623 22060 4057 4645 11135 11571 91818 92223 8028 8469 10271 10722 8027 8507 87248 87674 16389 16852 40470 41027 30784 31198 95640 96083 
10 320 184689 185110 41066 41479 15311 15859 25644 26063 155175 155661 22072 22522 4657 5070 11589 12032 92235 92634 8481 8946 10734 11153 8519 8948 87686 88100 16864 17300 41040 41445 31210 31618 96095 96518 
11 352 185122 185541 41491 41884 15874 16328 26075 26512 155682 156096 22534 22959 5082 5494 12052 12466 92646 93048 8958 9397 11165 11586 8960 9384 88113 88544 17312 17744 41457 41860 31630 32044 96531 96962 
12 384 185586 186004 41928 42316 16397 16828 26556 27051 156154 156573 23003 23438 5541 5948 12511 13040 93092 93503 9441 9862 11640 12059 9427 9836 88653 89065 17801 18201 41907 42299 32087 32586 97040 97455 
13 416 186016 186470 42328 42748 16840 17333 27064 27518 156585 157015 23450 23878 5960 6434 13052 13468 93516 94076 9874 10397 12071 12506 9848 10375 89078 89521 18213 18748 42311 42718 32598 33017 97468 97914 
14 448 186483 186902 42760 43178 17348 17779 27530 27946 157027 157474 23890 24401 6446 6863 13480 13902 94088 94485 10409 10822 12518 13056 10387 10799 89533 89947 18763 19198 42730 43130 33029 33442 97926 98365 
15 480 186914 187331 43190 43690 17791 18208 27958 28361 157486 157903 24414 24850 6875 7440 13914 14356 94502 94929 10834 11274 13072 13491 10811 11271 89959 90368 19211 19648 43142 43542 33454 33873 98378 98803 
16 512 187379 187792 43738 44152 18252 18737 28408 28816 157958 158495 24902 25323 7487 7894 14410 14834 94975 95402 11321 11751 13535 13953 11322 11726 90414 90843 19705 20122 43585 43983 33917 34335 98847 99268 
17 544 187804 188231 44164 44589 18749 19228 28828 29241 158509 158948 25335 25761 7908 8317 14846 15284 95421 95847 11763 12179 13965 14393 11739 12166 90855 91412 20135 20554 43995 44392 34347 34770 99281 99813 
18 576 188244 188662 44602 45026 19240 19718 29253 29789 158964 159370 25774 26195 8329 8735 15299 15827 95862 96330 12191 12664 14405 14828 12179 12584 91424 91870 20566 20983 44404 44809 34784 35413 99825 100276 
19 608 188674 189212 45038 45456 19730 20145 29801 30213 159382 159810 26207 26636 8747 9154 15839 16266 96342 96947 12676 13109 14840 15271 12596 13096 91882 92305 20995 21454 44821 45227 35426 35855 100288 100702 
20 640 189260 189682 45501 45916 20196 20619 30257 30659 159874 160269 26688 27131 9197 9602 16310 16729 97021 97430 13161 13590 15323 15865 13147 13588 92351 92772 21497 21908 45271 45671 35899 36312 100745 101141 
21 672 189694 190124 45929 46624 20635 21072 30671 31088 160281 160709 27143 27568 9614 10025 16741 17182 97442 97884 13603 14079 15877 16336 13600 14009 92784 93247 21920 22341 45683 46094 36324 36755 101153 101567 
22 704 190137 190562 46637 47051 21087 21505 31101 31512 160721 161268 27582 28010 10037 10447 17194 17625 97896 98342 14091 14519 16348 16801 14021 14457 93259 93683 22353 22767 46106 46625 36767 37184 101579 101993 
23 736 190574 190996 47065 47481 21519 21964 31524 31943 161281 161715 28036 28463 10459 10858 17637 18062 98354 98765 14531 14946 16814 17248 14469 14871 93695 94135 22779 23186 46639 47056 37196 37612 102006 102535 
24 768 191041 191462 47532 47934 22012 22455 31989 32533 161766 162178 28516 28939 10901 11304 18105 18716 98816 99223 14994 15395 17297 17718 14917 15370 94178 94576 23229 23656 47104 47515 37658 38117 102578 102990 
25 800 191474 192065 47946 48362 22468 22895 32545 32967 162194 162611 28953 29386 11316 11718 18730 19161 99235 99801 15407 15878 17730 18158 15382 15863 94588 95001 23668 24244 47529 47943 38129 38547 103002 103424 
26 832 192078 192500 48375 48782 22907 23332 32979 33398 162623 163024 29400 29915 11730 12138 19173 19598 99814 100222 15892 16359 18170 18600 15875 16285 95013 95416 24258 24669 47959 48362 38559 38969 103436 103856 
27 864 192514 192934 48794 49303 23344 23771 33410 33824 163036 163435 29932 30362 12150 12555 19610 20017 100234 100631 16371 16821 18612 19043 16297 16706 95429 95839 24681 25091 48374 48781 38981 39383 103868 104287 
28 896 192980 193397 49347 49738 23814 24247 33867 34286 163482 164045 30421 30833 12600 13064 20060 20464 100674 101062 16871 17295 19086 19506 16753 17211 95886 96346 25134 25533 48830 49427 39426 39833 104333 104745 
29 928 193409 193836 49750 50161 24259 24699 34298 34717 164058 164468 30845 31266 13076 13507 20476 20891 101074 101492 17307 17746 19518 19947 17223 17643 96359 96948 25545 25950 49439 49845 39845 40260 104758 105265 
30 960 193848 194263 50174 50591 24712 25137 34729 35352 164480 164895 31278 31700 13520 13937 20903 21452 101507 101949 17758 18169 19959 20383 17656 18072 96961 97382 25962 26359 49857 50258 40272 40682 105278 105701 
31 992 194275 194826 50606 51020 25149 25580 35364 35777 164908 165315 31717 32158 13949 14375 21464 21879 101962 102481 18181 18736 20396 20807 18084 18710 97394 97789 26372 27020 50272 50692 40694 41117 105713 106132 
32 1024 194874 195286 51067 51478 25632 26060 35820 36225 165359 165777 32208 32645 14422 14841 21922 22328 102524 102938 18788 19206 20850 21371 18765 19217 97832 98226 27065 27517 50739 51157 41160 41580 106179 106611 
33 1056 195298 195725 51490 52125 26080 26519 36237 36652 165789 166226 32659 33080 14853 15279 22340 22761 102951 103366 19218 19656 21383 21793 19229 19661 98238 98642 27531 27983 51169 51594 41592 42019 106623 107066 
