0 0 298136 298571 300256 300651 8887 9309 15363 15827 218821 219265 222530 222957 0 514 3793 4241 172555 173410 175976 176501 12304 12717 6847 7342 126847 127260 129656 130087 43616 44043 44131 44554 137865 138297 140767 141186 98586 99235 99495 99927 185351 185773 183747 184229 145705 146136 141931 142354 251220 251641 243716 244343 
1 32 298584 299004 300663 301083 9321 9873 15839 16275 219286 219720 222969 223408 526 973 4254 4701 173440 174053 176528 177101 12730 13252 7355 7825 127273 127736 130099 130634 44055 44470 44566 45209 138309 138931 141203 141844 99250 99716 99939 100446 185785 186223 184241 184672 146148 146580 142366 142801 251654 252087 244356 244772 
2 64 299016 299434 301095 301528 9888 10396 16291 16725 219733 220142 223423 223860 985 1428 4714 5269 174069 174548 177113 178109 13266 13873 7838 8290 127748 128310 130646 131167 44482 45107 45221 45644 138943 139354 141856 142289 99729 100182 100458 100938 186235 186661 184684 185112 146592 147020 142813 143241 252099 252548 244785 245200 
3 96 299446 299867 301550 301968 10409 10993 16737 17234 220154 220565 223872 224425 1440 1861 5284 5716 174581 175086 178238 179072 13886 14370 8303 8721 128323 128740 131180 131608 45119 45548 45657 46089 139366 139785 142301 142725 100198 100624 100950 101381 186673 187120 185125 185549 147032 147580 143256 143685 252560 253024 245213 245640 
4 128 299910 300320 302016 302429 11041 11459 17307 17886 220612 221046 224477 224915 1923 2469 5772 6197 175149 175609 179139 179592 14420 14852 8770 9202 128796 129237 131664 132111 45591 46070 46132 46555 139839 140250 142782 143215 100677 101092 101446 102024 187165 187601 185601 186019 147623 148034 143729 144170 253092 253516 245686 246093 
5 160 300332 300755 302441 302863 11481 11936 17901 18336 221061 221630 224935 225432 2483 2990 6209 6643 175637 176159 179605 180450 14864 15387 9214 9632 129250 129666 132123 132554 46083 46507 46567 47010 140263 140708 143227 143688 101104 101522 102037 102470 187613 188056 186031 186479 148046 148471 144182 144729 253529 253969 246105 246528 
6 192 300767 301182 302875 303294 11975 12440 18348 18843 221642 222110 225449 225928 3002 3485 6655 7080 176171 176601 180464 181290 15399 15832 9645 10063 129680 130105 132566 132994 46519 46926 47023 47449 140721 141141 143700 144168 101535 101991 102482 102908 188071 188516 186491 186924 148483 148904 144741 145163 253981 254408 246540 247155 
7 224 301194 301623 303306 303725 12456 13004 18855 19482 222123 222591 225947 226403 3499 3922 7094 7531 176620 177211 181339 182051 15844 16287 10075 10493 130118 130552 133007 133421 46939 47347 47461 47965 141154 141801 144180 144787 102003 102431 102921 103350 188532 189058 186936 187448 148916 149330 145175 145584 254421 254853 247167 247583 
8 256 301667 302088 303773 304337 13050 13745 19529 19961 222665 223069 226454 226887 3972 4441 7582 8134 177272 177731 182207 182705 16333 16756 10540 11052 130637 131127 133490 133900 47390 47965 48011 48427 141848 142274 144834 145291 102474 102901 103408 103853 189105 189539 187526 187975 149374 149782 145627 146035 254902 255323 247626 248039 
9 288 302100 302533 304349 304754 13757 14195 19974 20423 223086 223615 226900 227330 4453 4891 8147 8575 177760 178583 182717 183198 16769 17277 11064 11535 131140 131665 133913 134389 47977 48438 48439 48869 142286 142728 145303 145756 102915 103349 103865 104321 189552 189985 187987 188478 149794 150433 146047 146467 255335 255836 248051 248472 
10 320 302545 302971 304766 305168 14211 14674 20435 20864 223664 224123 227342 227764 4903 5434 8588 9011 178599 179125 183213 183686 17289 17741 11548 11986 131678 132159 134401 134813 48450 48859 48881 49318 142740 143172 145769 146244 103361 103790 104334 104906 189997 190475 188490 188954 150445 150856 146479 146894 255848 256291 248484 248900 
11 352 302985 303407 305180 305582 14689 15121 20880 21309 224139 224570 227776 228196 5447 5876 9026 9462 179187 179730 183707 184142 17756 18238 11998 12464 132171 132599 134826 135258 48871 49308 49330 49781 143187 143613 146256 146734 103802 104232 104920 105349 190490 190954 188966 189389 150868 151276 146906 147490 256304 256744 248912 249329 
12 384 303451 303877 305625 306022 15195 15683 21353 21782 224661 225206 228268 228691 5941 6353 9513 9937 179789 180250 184199 184674 18290 18713 12521 12962 132651 133302 135331 135739 49353 49762 49829 50278 143658 144089 146789 147237 104276 104969 105399 105819 191005 191454 189442 189918 151319 151732 147533 147940 256788 257223 249382 249985 
13 416 303889 304321 306034 306439 15703 16182 21797 22326 225222 225742 228703 229134 6365 6794 9949 10373 180264 180691 184710 185290 18725 19233 12974 13412 133314 133748 135751 136183 49774 50203 50290 50750 144101 144628 147249 147736 104981 105466 105831 106261 191466 191900 189931 190434 151744 152159 147952 148369 257235 257682 249997 250426 
14 448 304333 304759 306451 306852 16200 16759 22338 22783 225758 226273 229157 229644 6807 7260 10385 10978 180717 181168 185321 185820 19245 19689 13424 13884 133760 134183 136196 136747 50215 50790 50762 51182 144641 145082 147748 148215 105478 105935 106273 106705 191912 192361 190446 190887 152171 152612 148381 148796 257694 258142 250438 250858 
15 480 304771 305189 306864 307281 16828 17429 22798 23217 226289 226743 229656 230190 7273 7727 10992 11424 181205 181759 185834 186341 19708 20288 13897 14313 134195 134659 136762 137208 50802 51249 51195 51670 145094 145521 148231 148693 105948 106410 106717 107132 192379 192833 190899 191345 152624 153245 148808 149234 258160 258699 250870 251286 
16 512 305235 305651 307329 307743 17479 17941 23277 23705 226799 227318 230261 230716 7772 8204 11470 11969 181855 182423 186426 186857 20344 20786 14361 14769 134704 135144 137258 137698 51298 51709 51720 52154 145564 145981 148791 149217 106457 106904 107176 107705 192882 193306 191390 191804 153290 153706 149277 149696 258742 259165 251329 251745 
17 544 305664 306088 307755 308183 17956 18490 23717 24164 227330 227794 230728 231199 8216 8645 11981 12465 182447 182954 186869 187440 20799 21278 14781 15286 135156 135585 137710 138199 51721 52147 52168 52615 145993 146441 149229 149678 106916 107369 107717 108132 193319 193761 191816 192271 153718 154144 149708 150352 259177 259611 251758 252170 
18 576 306100 306516 308196 308615 18503 18979 24179 24616 227812 228241 231211 231676 8657 9105 12480 12940 182966 183428 187457 187897 21290 21754 15298 15771 135597 136179 138211 138650 52159 52577 52628 53135 146453 146925 149690 150351 107381 107819 108144 108559 193773 194226 192283 192698 154156 154568 150364 150783 259623 260059 252182 252590 
19 608 306528 306946 308627 309046 18991 19655 24632 25262 228257 228694 231689 232156 9118 9528 12953 13398 183444 184260 187909 188339 21766 22367 15785 16200 136191 136606 138662 139100 52592 53000 53149 53668 146937 147481 150363 150788 107831 108308 108571 108985 194243 194720 192710 193163 154580 155002 150795 151217 260071 260502 252602 253014 
20 640 306989 307403 309094 309506 19715 20191 25311 25765 228750 229159 232222 232938 9577 9985 13448 13909 184553 184985 188397 188831 22423 22880 16245 16708 136650 137121 139197 139629 53048 53659 53725 54172 147527 147944 150845 151269 108425 108854 109030 109496 194780 195206 193208 193633 155047 155465 151260 151682 260545 260976 253059 253464 
21 672 307415 307835 309518 310072 20208 20738 25777 26220 229175 229614 232951 233492 10000 10476 13921 14382 185001 185454 188852 189307 22894 23365 16720 17143 137133 137554 139641 140075 53672 54103 54185 54649 147956 148387 151281 151729 108866 109404 109508 109928 195219 195662 193645 194072 155477 156109 151694 152123 260988 261542 253476 253890 
22 704 307847 308266 310084 310481 20750 21213 26235 26720 229628 230191 233505 234007 10489 11172 14394 14831 185471 185949 189327 189779 23377 23837 17155 17592 137566 137971 140088 140513 54115 54518 54661 55095 148400 148847 151741 152173 109416 109887 109940 110572 195675 196166 194084 194514 156121 156546 152135 152608 261554 262022 253902 254320 
23 736 308278 308703 310493 310892 21225 21683 26732 27183 230203 230659 234019 234562 11193 11682 14844 15319 185965 186402 189794 190286 23849 24274 17612 18041 137984 138398 140525 140933 54530 54936 55108 55534 148859 149318 152186 152612 109900 110493 110585 111009 196180 196614 194526 194940 156558 156971 152620 153157 262034 262478 254332 254753 
24 768 308746 309169 310935 311334 21738 22361 27233 27670 230712 231119 234628 235097 11825 12236 15366 15867 186458 186869 190342 190759 24321 24746 18114 18522 138454 139053 140977 141389 54984 55389 55580 56011 149405 149840 152662 153252 110539 110982 111055 111493 196665 197101 194990 195396 157014 157425 153201 153611 262524 262980 254807 255225 
25 800 309181 309609 311346 311749 22377 22818 27682 28177 231131 231587 235109 235797 12248 12702 15879 16386 186881 187429 190791 191279 24758 25205 18535 18965 139065 139507 141402 141884 55401 55835 56026 56563 149853 150498 153265 153744 110994 111444 111508 111980 197113 197566 195409 195948 157437 157851 153623 154047 262992 263426 255237 255729 
26 832 309621 310049 311761 312161 22831 23349 28193 28685 231603 232050 235810 236270 12714 13191 16398 16895 187441 187874 191292 191796 25217 25642 18977 19552 139519 139955 141896 142381 55847 56443 56578 57061 150510 151037 153756 154216 111456 111880 111992 112428 197578 198020 195961 196453 157863 158274 154059 154475 263438 263861 255741 256181 
27 864 310062 310490 312173 312578 23363 23815 28697 29155 232077 232551 236283 236711 13204 13832 16908 17340 187895 188313 191815 192273 25656 26079 19565 20020 139967 140376 142396 142827 56455 56855 57075 57538 151052 151481 154228 154657 111892 112319 112440 112887 198032 198475 196468 196907 158286 158943 154487 154901 263873 264369 256193 256612 
28 896 310537 310968 312624 313017 23858 24320 29225 29656 232643 233088 236765 237297 13889 14327 17387 17872 188395 188825 192321 192744 26132 26555 20076 20504 140425 140855 142880 143309 56902 57311 57587 58058 151583 152006 154705 155145 112362 112786 112930 113404 198531 198961 196972 197393 158988 159398 154944 155355 264416 264842 256663 257070 
29 928 310988 311432 313029 313513 24332 24786 29668 30120 233102 233599 237315 237739 14342 14762 17884 18322 188843 189266 192756 193266 26567 27051 20516 20961 140868 141319 143322 143757 57324 57734 58070 58500 152019 152451 155159 155609 112798 113405 113416 113860 198973 199483 197406 197827 159411 159830 155367 155791 264854 265296 257082 257505 
