0 0 305128 305542 119069 119464 23963 24456 80972 81389 236856 237260 44380 44878 418 833 0 457 122002 122407 9117 9539 9439 9854 518 974 120606 121033 17668 18138 38834 39289 32169 32658 126625 127033 44217 44778 91001 91431 68800 69205 171605 172079 93886 94323 138625 139041 120422 120845 235275 235832 
1 32 305554 305974 119476 119887 24468 25003 81401 81890 237272 237695 44890 45381 845 1260 470 958 122419 122876 9551 10052 9866 10289 986 1446 121045 121539 18151 18647 39302 39751 32670 33412 127049 127521 44791 45225 91443 91869 69219 69680 172091 172529 94335 94756 139053 139477 120857 121282 235844 236289 
2 64 305986 306404 119899 120354 25015 25491 81906 82370 237709 238116 45395 45819 1272 1688 970 1438 122888 123349 10064 10718 10301 10842 1458 2096 121552 121997 18659 19305 39763 40256 33425 33853 127534 127979 45237 45667 91881 92319 69692 70264 172541 172969 94768 95196 139489 139910 121294 121764 236301 236745 
3 96 306416 306930 120369 120780 25503 25933 82382 82819 238129 238718 45831 46394 1701 2341 1450 2093 123362 123859 10738 11218 10855 11355 2108 2521 122011 122418 19318 19744 40270 40694 33865 34306 127992 128435 45679 46107 92332 92747 70276 70687 172981 173406 95208 95674 139922 140342 121779 122224 236758 237183 
4 128 306973 307385 120825 121235 25995 26419 82880 83307 238767 239181 46440 46896 2389 2804 2137 2580 123907 124334 11280 11733 11403 11822 2568 3008 122501 122917 19791 20210 40749 41169 34357 34801 128482 128890 46153 46576 92819 93359 70731 71148 173455 173882 95723 96152 140385 140800 122270 122691 237230 237654 
5 160 307397 307821 121247 121772 26431 26866 83322 83828 239194 239664 46910 47591 2816 3262 2592 3059 124346 124778 11745 12259 11836 12309 3020 3478 122930 123399 20223 20652 41182 41657 34813 35251 128902 129346 46588 47025 93372 93872 71160 71629 173895 174343 96168 96617 140812 141230 122703 123140 237668 238113 
6 192 307833 308249 121784 122198 26879 27330 83840 84290 239680 240111 47608 48048 3274 3697 3071 3506 124790 125287 12271 12723 12322 12785 3490 3899 123412 123908 20664 21086 41669 42085 35264 35710 129358 129776 47037 47599 93884 94340 71641 72065 174358 174822 96631 97069 141242 141811 123154 123585 238126 238715 
7 224 308261 308687 122213 122627 27345 27831 84302 84790 240128 240570 48060 48504 3710 4141 3519 3941 125305 125729 12735 13169 12797 13516 3911 4369 123924 124349 21098 21555 42097 42550 35722 36293 129789 130385 47614 48069 94359 94892 72077 72554 174834 175273 97082 97514 141823 142248 123598 124016 238727 239166 
8 256 308730 309152 122670 123071 27917 28496 84855 85273 240630 241039 48569 49013 4188 4613 3987 4404 125784 126193 13223 13636 13565 14031 4416 5013 124408 124879 21602 22096 42598 43005 36341 36807 130437 130884 48122 48537 94950 95399 72597 73372 175318 175748 97568 98007 142294 142701 124065 124705 239214 239650 
9 288 309164 309763 123083 123496 28509 29004 85285 85724 241052 241550 49027 49501 4625 5160 4417 5025 126205 126622 13648 14073 14044 14531 5026 5452 124891 125378 22112 22586 43017 43437 36821 37289 130897 131379 48549 48972 95412 96098 73385 73851 175760 176202 98020 98445 142713 143140 124717 125133 239662 240109 
10 320 309775 310201 123508 123915 29027 29608 85736 86173 241565 242004 49513 49922 5172 5613 5039 5464 126634 127041 14085 14497 14543 14992 5465 5871 125391 125805 22598 23065 43449 43917 37301 37729 131391 131861 48984 49401 96110 96546 73864 74318 176216 176679 98457 98982 143152 143562 125145 125596 240121 240567 
11 352 310213 310636 123927 124339 29654 30129 86189 86646 242016 242414 49934 50554 5634 6050 5476 5885 127061 127511 14510 14969 15006 15507 5884 6287 125819 126240 23079 23549 43929 44358 37742 38211 131876 132316 49419 49849 96559 97005 74331 74870 176691 177144 99004 99463 143574 143985 125608 126133 240579 241020 
12 384 310679 311103 124382 124782 30225 30792 86701 87127 242457 242869 50608 51087 6097 6499 5930 6403 127576 127991 15016 15423 15557 15983 6335 6752 126287 126693 23595 24032 44404 44895 38257 38685 132361 132804 49905 50505 97055 97507 74923 75402 177196 177621 99533 99957 144028 144626 126196 126632 241075 241541 
13 416 311115 311546 124794 125195 30812 31320 87139 87610 242881 243304 51099 51613 6511 6930 6415 6958 128003 128455 15435 15883 15997 16602 6764 7233 126707 127144 24044 24480 44907 45389 38698 39184 132816 133347 50517 50938 97519 97951 75415 76090 177634 178084 99970 100421 144638 145048 126644 127071 241554 242006 
14 448 311558 311986 125209 125616 31367 31893 87622 88076 243316 243720 51626 52116 6943 7349 6970 7396 128468 128875 15895 16527 16614 17055 7245 7840 127156 127591 24493 25086 45405 45872 39196 39648 133359 133781 50950 51369 97963 98388 76102 76603 178096 178536 100433 100865 145060 145476 127089 127557 242019 242450 
15 480 311998 312416 125630 126053 31905 32390 88088 88578 243732 244148 52128 52611 7362 7873 7410 7893 128887 129323 16539 16969 17070 17604 7852 8315 127613 128072 25100 25537 45885 46300 39660 40113 133796 134208 51381 51807 98400 98907 76617 77034 178553 179011 100880 101363 145488 145913 127569 128065 242464 242898 
16 512 312459 312869 126112 126518 32447 32880 88649 89099 244196 244604 52661 53311 8043 8449 7937 8359 129369 129765 17017 17440 17689 18123 8360 8814 128205 128622 25592 26015 46349 46744 40157 40614 134254 134667 51851 52281 98950 99362 77080 77489 179158 179614 101414 101830 145956 146373 128119 128547 242944 243372 
17 544 312881 313305 126531 127008 32892 33440 89112 89566 244617 245047 53325 53791 8462 8952 8372 8850 129777 130367 17452 17868 18136 18595 8826 9244 128634 129058 26027 26463 46759 47174 40626 41092 134680 135100 52293 52735 99374 99790 77501 77920 179626 180139 101842 102398 146385 146813 128559 128989 243384 243816 
18 576 313317 313731 127020 127516 33452 33888 89579 90017 245060 245495 53803 54263 8964 9375 8862 9297 130379 130795 17880 18301 18607 19254 9257 9664 129070 129513 26475 26906 47186 47742 41105 41545 135113 135521 52747 53333 99802 100217 77933 78358 180151 180619 102411 102847 146825 147248 129001 129427 243830 244415 
19 608 313743 314161 127535 127958 33901 34339 90033 90475 245508 245948 54275 54708 9395 9810 9310 9826 130807 131222 18316 18731 19268 19786 9681 10127 129527 129956 26918 27342 47763 48195 41558 42071 135541 136038 53355 53831 100229 100651 78370 79009 180631 181086 102862 103364 147260 147680 129439 129864 244427 244851 
20 640 314204 314619 128011 128407 34391 34824 90535 91030 245994 246405 54756 55188 9862 10293 9871 10320 131268 131673 18787 19329 19833 20305 10175 10752 130015 130464 27387 27985 48263 48672 42123 42555 136083 136503 53921 54350 100698 101114 79053 79481 181134 181562 103423 103849 147723 148141 129907 130409 244894 245318 
21 672 314631 315052 128419 128824 34840 35269 91044 91471 246417 246841 55200 55629 10306 10852 10332 10914 131686 132093 19342 19848 20318 20770 10766 11212 130476 131040 27997 28439 48684 49124 42568 43048 136515 136936 54362 54824 101127 101850 79493 79944 181574 182015 103862 104310 148153 148576 130421 130881 245330 245765 
22 704 315064 315484 128836 129240 35285 35719 91488 91918 246856 247284 55641 56217 10865 11360 10927 11413 132105 132526 19860 20308 20783 21250 11224 11647 131052 131462 28451 28996 49136 49586 43060 43525 136949 137401 54836 55289 101862 102354 79956 80402 182027 182459 104322 104752 148588 149011 130894 131328 245777 246199 
23 736 315497 315919 129252 129656 35744 36312 91930 92377 247299 247714 56229 56702 11374 11796 11425 11927 132541 133133 20320 20790 21263 21690 11660 12074 131477 131901 29008 29420 49599 50043 43543 44002 137413 137848 55302 55750 102367 102886 80414 80849 182471 182916 104764 105257 149023 149434 131340 131748 246212 246644 
24 768 315965 316387 129699 130357 36413 36976 92437 92855 247786 248213 56749 57155 11842 12246 11973 12425 133179 133611 20845 21267 21736 22226 12135 12550 131965 132418 29463 29876 50086 50578 44049 44711 137893 138319 55811 56363 102944 103395 80895 81317 182962 183417 105318 105734 149477 149885 131797 132210 246691 247250 
25 800 316399 316829 130370 130777 37028 37518 92867 93329 248228 248644 57175 57588 12262 12695 12437 12888 133624 134078 21279 21699 22238 22686 12563 12990 132431 132879 29888 30534 50590 51018 44723 45143 138331 138951 56375 56897 103407 103876 81329 81870 183429 183881 105746 106179 149897 150385 132223 132656 247262 247716 
26 832 316841 317269 130789 131190 37540 38024 93341 93886 248656 249078 57603 58092 12707 13194 12901 13467 134090 134510 21711 22215 22699 23169 13003 13551 132893 133360 30548 30991 51030 51442 45155 45583 138963 139395 56911 57355 103888 104527 81883 82319 183894 184363 106192 106598 150397 150806 132669 133236 247729 248164 
27 864 317282 317710 131202 131603 38040 38484 93899 94334 249092 249522 58104 58539 13206 13692 13479 13927 134525 134941 22228 22653 23190 23655 13569 13998 133373 133800 31004 31435 51454 51861 45595 46015 139414 139843 57368 57820 104542 105009 82332 82766 184375 184809 106610 107025 150818 151234 133249 133664 248176 248608 
28 896 317753 318356 131646 132045 38538 39171 94458 94891 249571 250147 58603 59101 13745 14177 13980 14402 135028 135435 22729 23137 23704 24142 14046 14480 133847 134253 31480 31881 51919 52344 46064 46475 139894 140313 57870 58321 105057 105528 82814 83285 184856 185288 107077 107597 151277 151681 133709 134115 248655 249075 
29 928 318368 318799 132057 132462 39187 39666 94906 95359 250159 250597 59125 59705 14190 14621 14414 14846 135447 136039 23149 23633 24156 24829 14492 14963 134265 134677 31893 32350 52356 52764 46487 46908 140325 140754 58334 58996 105540 106001 83298 83737 185300 185729 107610 108038 151693 152112 134127 134551 249088 249524 
30 960 318811 319234 132475 132888 39678 40120 95371 96137 250609 251049 59740 60226 14633 15052 14859 15327 136053 136458 23645 24072 24843 25270 14975 15397 134689 135106 32362 32777 52776 53378 46920 47591 140766 141197 59008 59442 106013 106442 83750 84176 185741 186175 108050 108497 152124 152544 134563 134978 249536 250136 
31 992 319246 319672 132900 133327 40132 40562 96156 96640 251061 251480 60239 60690 15067 15514 15339 15775 136470 136890 24086 24570 25284 25705 15409 15867 135118 135524 32789 33439 53390 53826 47603 48031 141210 141810 59454 59872 106454 106863 84188 84718 186187 186614 108509 108935 152556 153224 134992 135421 250149 250570 
32 1024 319715 320135 133372 133784 40610 41041 96732 97151 251530 251936 60749 61183 15565 15984 15818 16439 136955 137393 24618 25123 25757 26195 15917 16541 135573 136042 33514 33975 53874 54298 48079 48502 141866 142292 59916 60381 106906 107468 84761 85161 186661 187094 108979 109407 153271 153694 135465 136097 250616 251034 
33 1056 320147 320576 133796 134225 41053 41505 97169 97662 251948 252363 61203 61808 15996 16599 16451 16886 137405 137833 25135 25597 26207 26626 16553 16977 136054 136506 33988 34446 54310 54741 48514 48944 142307 142800 60393 60817 107481 107901 85173 85587 187106 187592 109419 109953 153706 154134 136110 136536 251046 251472 
34 1088 320588 321011 134238 134658 41519 41960 97675 98174 252375 252910 61820 62241 16611 17027 16899 17338 137845 138287 25609 26114 26638 27066 16989 17418 136518 136934 34458 34921 54753 55188 48956 49394 142812 143279 60829 61251 107913 108331 85599 86014 187605 188059 109965 110392 154146 154576 136548 136966 251484 251903 
35 1120 321023 321445 134670 135085 41988 42463 98191 98804 252922 253343 62253 62672 17041 17577 17350 17776 138300 138942 26126 26609 27082 27787 17431 17865 136952 137451 34933 35367 55202 55633 49406 49840 143291 143725 61263 61890 108343 108751 86026 86434 188080 188506 110406 110838 154588 155011 136978 137402 251915 252332 
36 1152 321488 321909 135133 135540 42515 43055 98855 99274 253396 253802 62765 63223 17631 18076 17822 18261 139016 139453 26657 27121 27856 28281 17910 18312 137504 137911 35420 35847 55682 56281 49886 50503 143768 144197 61940 62409 108796 109219 86478 86881 188556 188971 110957 111391 155055 155476 137445 137867 252378 252883 
37 1184 321921 322350 135552 136158 43075 43577 99286 99717 253815 254260 63238 63738 18089 18508 18274 18698 139465 139901 27133 27768 28293 28727 18324 18751 137924 138399 35859 36368 56293 56728 50515 50955 144209 144651 62421 62980 109232 109672 86893 87478 188984 189427 111407 111887 155488 156064 137879 138302 252895 253325 
38 1216 322362 322789 136170 136572 43593 44048 99731 100168 254272 254713 63751 64223 18521 19116 18711 19307 139913 140332 27780 28201 28742 29177 18763 19322 138411 138954 36380 36930 56740 57166 50967 51394 144663 145095 62993 63426 109684 110292 87490 87898 189439 189860 111899 112345 156076 156498 138314 138885 253337 253765 
