0 0 0 253 
1 32 265 516 
2 64 528 785 
3 96 797 1049 
4 128 1092 1345 
5 160 1357 1609 
6 192 1621 1878 
7 224 1890 2142 
8 256 2185 2449 
9 288 2461 2723 
10 320 2735 3002 
11 352 3014 3276 
12 384 3319 3582 
13 416 3594 3856 
14 448 3868 4135 
15 480 4147 4410 
16 512 4453 4706 
17 544 4718 4970 
18 576 4982 5239 
19 608 5251 5503 
20 640 5546 5799 
21 672 5811 6063 
22 704 6075 6332 
23 736 6344 6595 
24 768 6638 6902 
25 800 6914 7176 
26 832 7188 7456 
27 864 7468 7730 
28 896 7773 8037 
29 928 8049 8311 
30 960 8323 8590 
31 992 8602 8864 
32 1024 8907 9164 
33 1056 9176 9432 
34 1088 9444 9706 
35 1120 9718 9974 
36 1152 10017 10274 
37 1184 10286 10542 
38 1216 10554 10815 
39 1248 10827 11083 
40 1280 11126 11389 
41 1312 11401 11664 
42 1344 11676 11943 
43 1376 11955 12217 
44 1408 12260 12524 
45 1440 12536 12798 
46 1472 12810 13078 
47 1504 13090 13352 
48 1536 13395 13652 
49 1568 13664 13920 
50 1600 13932 14193 
51 1632 14205 14461 
52 1664 14504 14761 
53 1696 14773 15029 
54 1728 15041 15302 
55 1760 15314 15570 
56 1792 15613 15876 
57 1824 15888 16150 
58 1856 16162 16429 
59 1888 16441 16703 
60 1920 16746 17009 
61 1952 17021 17283 
62 1984 17295 17562 
63 2016 17574 17837 
64 2048 17880 18138 
65 2080 18150 18407 
66 2112 18419 18681 
67 2144 18693 18950 
68 2176 18993 19252 
69 2208 19264 19521 
70 2240 19533 19795 
71 2272 19807 20064 
72 2304 20107 20371 
73 2336 20383 20646 
74 2368 20658 20925 
75 2400 20937 21200 
76 2432 21243 21506 
77 2464 21518 21780 
78 2496 21792 22060 
79 2528 22072 22334 
80 2560 22377 22636 
81 2592 22648 22905 
82 2624 22917 23179 
83 2656 23191 23448 
84 2688 23491 23749 
85 2720 23761 24018 
86 2752 24030 24292 
87 2784 24304 24562 
88 2816 24605 24868 
89 2848 24880 25142 
90 2880 25154 25422 
91 2912 25434 25696 
92 2944 25739 26003 
93 2976 26015 26277 
94 3008 26289 26556 
95 3040 26568 26830 
96 3072 26873 27120 
97 3104 27132 27378 
98 3136 27390 27641 
99 3168 27653 27899 
100 3200 27942 28188 
101 3232 28200 28445 
102 3264 28457 28708 
103 3296 28720 28966 
104 3328 29009 29260 
105 3360 29272 29522 
106 3392 29534 29789 
107 3424 29801 30051 
108 3456 30094 30345 
109 3488 30357 30607 
110 3520 30619 30874 
111 3552 30886 31136 
112 3584 31179 31426 
113 3616 31438 31684 
114 3648 31696 31947 
115 3680 31959 32205 
116 3712 32248 32495 
117 3744 32507 32753 
118 3776 32765 33016 
119 3808 33028 33274 
120 3840 33317 33567 
121 3872 33579 33828 
122 3904 33840 34094 
123 3936 34106 34355 
124 3968 34398 34648 
125 4000 34660 34909 
126 4032 34921 35176 
127 4064 35188 35437 
128 4096 35480 35735 
129 4128 35747 36001 
130 4160 36013 36272 
131 4192 36284 36538 
132 4224 36581 36836 
133 4256 36848 37102 
134 4288 37114 37373 
135 4320 37385 37639 
136 4352 37682 37947 
137 4384 37959 38224 
138 4416 38236 38505 
139 4448 38517 38782 
140 4480 38825 39090 
141 4512 39102 39367 
142 4544 39379 39648 
143 4576 39660 39924 
144 4608 39967 40222 
145 4640 40234 40488 
146 4672 40500 40759 
147 4704 40771 41025 
148 4736 41068 41323 
149 4768 41335 41589 
150 4800 41601 41860 
151 4832 41872 42126 
152 4864 42169 42434 
153 4896 42446 42710 
154 4928 42722 42992 
155 4960 43004 43268 
156 4992 43311 43577 
157 5024 43589 43853 
158 5056 43865 44135 
159 5088 44147 44411 
160 5120 44454 44718 
161 5152 44730 44993 
162 5184 45005 45274 
163 5216 45286 45549 
164 5248 45592 45856 
165 5280 45868 46131 
166 5312 46143 46411 
167 5344 46423 46686 
168 5376 46729 47003 
169 5408 47015 47288 
170 5440 47300 47577 
171 5472 47589 47861 
172 5504 47904 48178 
173 5536 48190 48463 
174 5568 48475 48752 
175 5600 48764 49036 
176 5632 49079 49344 
177 5664 49356 49619 
178 5696 49631 49900 
179 5728 49912 50175 
180 5760 50218 50483 
181 5792 50495 50758 
182 5824 50770 51039 
183 5856 51051 51314 
184 5888 51357 51631 
185 5920 51643 51916 
186 5952 51928 52205 
187 5984 52217 52489 
188 6016 52532 52806 
189 6048 52818 53091 
190 6080 53103 53381 
191 6112 53393 53666 
