1000000 1 1 9.280697e-03 8.826924e+11
1000000 2 1 9.285361e-03 1.764498e+12
1000000 3 1 9.284094e-03 2.647108e+12
1000000 4 1 1.297439e-02 2.525591e+12
1000000 5 1 2.371490e-02 1.727184e+12
1000000 6 1 2.371436e-02 2.072669e+12
1000000 7 1 2.371573e-02 2.417973e+12
1000000 8 1 2.371508e-02 2.763473e+12
1000000 9 1 3.556709e-02 2.072927e+12
1000000 10 1 3.556686e-02 2.303268e+12
1000000 11 1 3.556634e-02 2.533631e+12
1000000 12 1 3.556635e-02 2.763961e+12
1000000 13 1 4.741808e-02 2.245895e+12
1000000 14 1 4.741869e-02 2.418624e+12
1000000 15 1 4.741871e-02 2.591382e+12
1000000 16 1 4.742172e-02 2.763966e+12
1000000 17 1 5.927044e-02 2.349637e+12
1000000 18 1 5.927071e-02 2.487839e+12
1000000 19 1 5.927024e-02 2.626073e+12
1000000 20 1 5.927126e-02 2.764240e+12
1000000 21 1 7.140134e-02 2.409367e+12
1000000 22 1 7.140049e-02 2.524128e+12
1000000 23 1 7.140036e-02 2.638866e+12
1000000 24 1 7.140032e-02 2.753601e+12
1000000 25 1 8.311341e-02 2.464103e+12
1000000 26 1 7.480365e-02 2.847348e+12
1000000 27 1 7.492822e-02 2.951945e+12
1000000 28 1 7.492871e-02 3.061257e+12
1000000 29 1 8.535402e-02 2.783325e+12
1000000 30 1 8.535414e-02 2.879298e+12
1000000 31 1 7.421901e-02 3.421657e+12
1000000 32 1 7.422312e-02 3.531837e+12
