1000000 1 1 3.326641e-02 2.462544e+11
1000000 2 1 3.326648e-02 4.925077e+11
1000000 3 1 3.326691e-02 7.387520e+11
1000000 4 1 3.326723e-02 9.849932e+11
1000000 5 1 4.184508e-02 9.788487e+11
1000000 6 1 4.184509e-02 1.174618e+12
1000000 7 1 4.184556e-02 1.370372e+12
1000000 8 1 4.200850e-02 1.560065e+12
1000000 9 1 6.325328e-02 1.165600e+12
1000000 10 1 6.325383e-02 1.295100e+12
1000000 11 1 6.325371e-02 1.424612e+12
1000000 12 1 6.325460e-02 1.554100e+12
1000000 13 1 8.380672e-02 1.270733e+12
1000000 14 1 8.380733e-02 1.368472e+12
1000000 15 1 8.380647e-02 1.466235e+12
1000000 16 1 8.380643e-02 1.563985e+12
1000000 17 1 1.046139e-01 1.331219e+12
1000000 18 1 1.046138e-01 1.409528e+12
1000000 19 1 1.046152e-01 1.487814e+12
1000000 20 1 1.046138e-01 1.566141e+12
1000000 21 1 1.214624e-01 1.416340e+12
1000000 22 1 1.211186e-01 1.487997e+12
1000000 23 1 1.255657e-01 1.500537e+12
1000000 24 1 1.253545e-01 1.568416e+12
1000000 25 1 1.383438e-01 1.480370e+12
1000000 26 1 1.380415e-01 1.542957e+12
1000000 27 1 1.381106e-01 1.601500e+12
1000000 28 1 1.384486e-01 1.656760e+12
1000000 29 1 1.518161e-01 1.564841e+12
1000000 30 1 1.517988e-01 1.618985e+12
1000000 31 1 1.532018e-01 1.657630e+12
1000000 32 1 1.517817e-01 1.727112e+12
