0 0 59 
1 64 216 
2 128 217 
3 192 218 
4 256 216 
5 320 223 
6 384 223 
7 448 224 
8 512 224 
9 576 216 
10 640 216 
11 704 217 
12 768 216 
13 832 224 
14 896 224 
15 960 216 
16 1024 201 
17 1088 228 
18 1152 228 
19 1216 229 
20 1280 228 
21 1344 211 
22 1408 212 
23 1472 211 
24 1536 211 
25 1600 228 
26 1664 228 
27 1728 229 
28 1792 228 
29 1856 211 
30 1920 211 
31 1984 204 
32 2048 195 
33 2112 217 
34 2176 216 
35 2240 216 
36 2304 217 
37 2368 231 
38 2432 231 
39 2496 231 
40 2560 232 
41 2624 216 
42 2688 217 
43 2752 216 
44 2816 216 
45 2880 231 
46 2944 231 
47 3008 224 
48 3072 209 
49 3136 216 
50 3200 216 
51 3264 218 
52 3328 216 
53 3392 210 
54 3456 210 
55 3520 211 
56 3584 210 
57 3648 216 
58 3712 217 
59 3776 217 
60 3840 217 
61 3904 212 
62 3968 210 
63 4032 203 
