0 0 0 0 9226 2.663776
0 0 1 121 9210 2.703928
0 0 2 38 9195 2.683848
0 0 3 91 9201 2.697695
0 0 4 40 9230 2.674211
0 0 5 125 9213 2.704225
0 0 6 42 9254 2.667825
0 0 7 99 9203 2.699473
0 0 8 44 9234 2.674211
0 0 9 165 9228 2.711685
0 0 10 78 9272 2.673048
0 0 11 127 9213 2.704821
0 0 12 52 9244 2.673629
0 0 13 169 9231 2.711984
0 0 14 86 9274 2.674793
0 0 15 139 9220 2.706310
0 1 0 309 10974 2.304360
0 1 1 312 10972 2.305441
0 1 2 310 10996 2.299832
0 1 3 317 10975 2.305874
0 1 4 322 10979 2.306090
0 1 5 335 10983 2.308039
0 1 6 324 11017 2.298326
0 1 7 355 11019 2.304576
0 1 8 342 10982 2.309774
0 1 9 347 10986 2.309992
0 1 10 344 11089 2.287203
0 1 11 392 11020 2.312382
0 1 12 360 11002 2.309340
0 1 13 369 11119 2.286140
0 1 14 357 11099 2.287842
0 1 15 396 11024 2.312382
0 2 0 590 15543 1.643550
0 2 1 599 15536 1.645310
0 2 2 590 15551 1.642671
0 2 3 591 15622 1.635021
0 2 4 602 15545 1.644650
0 2 5 603 15553 1.643880
0 2 6 593 15574 1.640478
0 2 7 594 15626 1.634912
0 2 8 606 15548 1.644760
0 2 9 607 15572 1.642232
0 2 10 604 15603 1.638509
0 2 11 597 15656 1.631981
0 2 12 610 15565 1.643330
0 2 13 611 15663 1.632740
0 2 14 608 15624 1.636654
0 2 15 600 15666 1.631223
0 3 0 714 25258 1.001304
0 3 1 706 25462 0.992729
0 3 2 706 25250 1.001304
0 3 3 715 25347 0.997727
0 3 4 709 25426 0.994295
0 3 5 709 25706 0.983158
0 3 6 709 25304 0.999227
0 3 7 708 25412 0.994819
0 3 8 722 25445 0.994054
0 3 9 723 25765 0.981391
0 3 10 720 25420 0.994980
0 3 11 711 25523 0.990488
0 3 12 748 25911 0.976672
0 3 13 717 25920 0.975122
0 3 14 724 25535 0.990528
0 3 15 741 25775 0.981705
0 4 0 12625 23494 2.261110
0 4 1 12703 23488 2.278720
0 4 2 12478 23525 2.224676
0 4 3 12481 23495 2.231342
0 4 4 12713 23497 2.278932
0 4 5 12713 23496 2.279143
0 4 6 12459 23549 2.216050
0 4 7 12494 23559 2.221057
0 4 8 12728 23508 2.279777
0 4 9 12717 23505 2.278087
0 4 10 12496 23588 2.215651
0 4 11 12519 23614 2.215052
0 4 12 12777 23621 2.266322
0 4 13 12750 23508 2.284439
0 4 14 12516 23638 2.209675
0 4 15 12533 23637 2.213256
0 5 0 16357 27097 2.288268
0 5 1 16655 27099 2.353121
0 5 2 16415 27097 2.300693
0 5 3 16339 27098 2.284227
0 5 4 16386 27100 2.293821
0 5 5 16728 27101 2.369228
0 5 6 16446 27100 2.306739
0 5 7 16342 27101 2.284227
0 5 8 16390 27103 2.294035
0 5 9 16776 27105 2.379320
0 5 10 16452 27103 2.307389
0 5 11 16344 27104 2.284015
0 5 12 16430 27106 2.301986
0 5 13 16804 27107 2.385325
0 5 14 16494 27107 2.315651
0 5 15 16389 27218 2.269462
0 6 0 20211 30258 2.446103
0 6 1 20243 30259 2.453674
0 6 2 20357 30259 2.481923
0 6 3 20256 30258 2.457109
0 6 4 20248 30261 2.454409
0 6 5 20256 30262 2.456126
0 6 6 20394 30262 2.490474
0 6 7 20411 30261 2.495025
0 6 8 20359 30264 2.481171
0 6 9 20322 30265 2.471689
0 6 10 20399 30265 2.490979
0 6 11 20459 30264 2.506476
0 6 12 20364 30268 2.481422
0 6 13 20344 30269 2.476171
0 6 14 20452 30269 2.503412
0 6 15 20461 30268 2.505965
